t_ns,t_bag_ns,left_pos_rad,right_pos_rad,left_vel_radps,right_vel_radps
1784885764356690211,1784885764365455741,529.80635778,488.735550486,0.19784179735981722,0.1986331645492565
1784885764406722366,1784885764410832250,530.179115163,489.11137583100003,0.19784179735981722,0.19942453173869576
1784885764456771657,1784885764468981838,530.430688047,489.364482696,0.19784179735981722,0.19942453173869576
1784885764506742771,1784885764510586573,530.808047373,489.743376003,0.19784179735981722,0.1986331645492565
1784885764556763088,1784885764558076046,531.062688219,489.99188092500003,0.1986331645492565,0.19942453173869576
1784885764606820882,1784885764615453194,531.317329065,490.243453809,0.19942453173869576,0.1986331645492565
1784885764656810002,1784885764660597079,531.697756353,490.619279154,0.19942453173869576,0.1986331645492565
1784885764706853698,1784885764718102535,531.946261275,490.87238601900003,0.20021589892813504,0.19942453173869576
1784885764756866605,1784885764759093594,532.320552639,491.248211364,0.2010072661175743,0.1986331645492565
1784885764806858967,1784885764809140013,532.572125523,491.499784248,0.2010072661175743,0.19942453173869576
1784885764856889381,1784885764862419764,532.822164426,491.749823151,0.20021589892813504,0.19942453173869576
1784885764906910921,1784885764911662454,533.190319866,492.127182477,0.19784179735981722,0.20021589892813504
1784885764956944076,1784885764966167575,533.435756826,492.374153418,0.19784179735981722,0.19942453173869576
1784885765006990865,1784885765011799746,533.808514209,492.749978763,0.1986331645492565,0.19942453173869576
1784885765056920473,1784885765069927144,534.0570191310001,492.993881742,0.19784179735981722,0.1986331645492565
1784885765106955825,1784885765110680988,534.428242533,493.365105144,0.1986331645492565,0.1986331645492565
1784885765157059312,1784885765162024122,534.678281436,493.613610066,0.19942453173869576,0.19784179735981722
1784885765207026046,1784885765214009532,534.928320339,493.86211498800003,0.1986331645492565,0.19784179735981722
1784885765257035554,1784885765260814145,535.304145684,494.234872371,0.1986331645492565,0.1986331645492565
1784885765307037226,1784885765317423237,535.552650606,494.481843312,0.19942453173869576,0.1986331645492565
1784885765357065315,1784885765360265191,535.928475951,494.85766865700003,0.19942453173869576,0.19942453173869576
1784885765407106576,1784885765409731831,536.180048835,495.10770756,0.1986331645492565,0.1986331645492565
1784885765457098171,1784885765462575801,536.428553757,495.359280444,0.19784179735981722,0.20021589892813504
1784885765507149028,1784885765512232252,536.80131114,495.73663977,0.19705043017037796,0.19942453173869576
1784885765557174153,1784885765565691247,537.054418005,495.988212654,0.19784179735981722,0.1986331645492565
1784885765607171879,1784885765609856378,537.434845293,496.362504018,0.1986331645492565,0.1986331645492565
1784885765657223829,1784885765669241781,537.689486139,496.614076902,0.2010072661175743,0.19942453173869576
1784885765707197361,1784885765712167117,538.066845465,496.992970209,0.19942453173869576,0.1986331645492565
1784885765757274136,1784885765762607860,538.318418349,497.243009112,0.20021589892813504,0.19942453173869576
1784885765807293537,1784885765814629135,538.571525214,497.496115977,0.20021589892813504,0.19942453173869576
1784885765857236854,1784885765859870000,538.942748616,497.87040734100003,0.2010072661175743,0.20021589892813504
1784885765907408589,1784885765916840838,539.189719557,498.123514206,0.20021589892813504,0.19942453173869576
1784885765957345348,1784885765961310916,539.559408978,498.49780557,0.1986331645492565,0.19942453173869576
1784885766007383865,1784885766009653735,539.804845938,498.746310492,0.19784179735981722,0.19942453173869576
1784885766057346550,1784885766061988735,540.05335086,498.993281433,0.19784179735981722,0.1986331645492565
1784885766107364922,1784885766111244438,540.424574262,499.364504835,0.1986331645492565,0.1986331645492565
1784885766157347392,1784885766166259106,540.674613165,499.611475776,0.1986331645492565,0.19784179735981722
1784885766207443033,1784885766209963550,541.05043851,499.981165197,0.20021589892813504,0.1986331645492565
1784885766257436673,1784885766269243543,541.300477413,500.2312041,0.1986331645492565,0.19784179735981722
1784885766307479610,1784885766312201824,541.674768777,500.603961483,0.19942453173869576,0.1986331645492565
1784885766357430420,1784885766362998370,541.923273699,500.854000386,0.1986331645492565,0.1986331645492565
1784885766407512352,1784885766414712457,542.174846583,501.104039289,0.1986331645492565,0.19942453173869576
1784885766457470905,1784885766460451907,542.550671928,501.479864634,0.1986331645492565,0.1986331645492565
1784885766507519010,1784885766517010475,542.8007108310001,501.728369556,0.1986331645492565,0.19942453173869576
1784885766557541680,1784885766561389110,543.176536176,502.110330825,0.19705043017037796,0.20021589892813504
1784885766607565109,1784885766610844016,543.42810906,502.355767785,0.19784179735981722,0.19942453173869576
1784885766657547468,1784885766663376329,543.682749906,502.60887465,0.19942453173869576,0.1986331645492565
1784885766707587700,1784885766710693562,544.064711175,502.984699995,0.20021589892813504,0.19784179735981722
1784885766757594067,1784885766765430109,544.313216097,503.236272879,0.19942453173869576,0.19942453173869576
1784885766807656177,1784885766809971249,544.690575423,503.615166186,0.20021589892813504,0.19942453173869576
1784885766857608432,1784885766869386717,544.939080345,503.865205089,0.20021589892813504,0.2010072661175743
1784885766907645218,1784885766911959783,545.313371709,504.245632377,0.19942453173869576,0.19942453173869576
1784885766957646695,1784885766963886355,545.56034265,504.494137299,0.20021589892813504,0.1986331645492565
1784885767007702819,1784885767014504635,545.808847572,504.742642221,0.19942453173869576,0.20021589892813504
1784885767057743038,1784885767060644811,546.178536993,505.120001547,0.1962590629809387,0.1986331645492565
1784885767107741834,1784885767117294368,546.423973953,505.363904526,0.19784179735981722,0.1986331645492565
1784885767157738648,1784885767162041392,546.796731336,505.736661909,0.1986331645492565,0.19784179735981722
1784885767207778051,1784885767209356938,547.04830422,505.985166831,0.1986331645492565,0.19784179735981722
1784885767257867158,1784885767263079028,547.299877104,506.232137772,0.1986331645492565,0.1986331645492565
1784885767307787537,1784885767311860234,547.672634487,506.603361174,0.19942453173869576,0.19784179735981722
1784885767357840723,1784885767367269991,547.924207371,506.851866096,0.19942453173869576,0.19784179735981722
1784885767407835703,1784885767412304766,548.300032716,507.22615746,0.1986331645492565,0.19942453173869576
1784885767457817549,1784885767470444252,548.550071619,507.480798306,0.1986331645492565,0.1986331645492565
1784885767507865566,1784885767513381731,548.925896964,507.853555689,0.1986331645492565,0.19784179735981722
1784885767557935648,1784885767562337483,549.175935867,508.105128573,0.19784179735981722,0.20021589892813504
1784885767608018678,1784885767615136404,549.429042732,508.358235438,0.19784179735981722,0.1986331645492565
1784885767657947004,1784885767661582692,549.807936039,508.732526802,0.19784179735981722,0.19942453173869576
1784885767707940484,1784885767717565711,550.057974942,508.982565705,0.20021589892813504,0.1986331645492565
1784885767757935297,1784885767760388963,550.43840223,509.359925031,0.2010072661175743,0.1986331645492565
1784885767807987353,1784885767810305452,550.693043076,509.609963934,0.19942453173869576,0.19784179735981722
1784885767858031851,1784885767864333800,550.943081979,509.863070799,0.20021589892813504,0.19784179735981722
1784885767908035038,1784885767912489966,551.317373343,510.238896144,0.20021589892813504,0.2010072661175743
1784885767958017346,1784885767969043581,551.565878265,510.490469028,0.20021589892813504,0.20021589892813504
1784885768008054561,1784885768012945682,551.937101667,510.869362335,0.19942453173869576,0.1986331645492565
1784885768058057398,1784885768070235959,552.185606589,511.119401238,0.1986331645492565,0.1986331645492565
1784885768108062290,1784885768112855635,552.553762029,511.49062464,0.19784179735981722,0.20021589892813504
1784885768158128353,1784885768160407187,552.8038009320001,511.7360616,0.19784179735981722,0.1986331645492565
1784885768208148881,1784885768215580022,553.050771873,511.986100503,0.1986331645492565,0.1986331645492565
1784885768258156571,1784885768262295459,553.426597218,512.355789924,0.1986331645492565,0.19784179735981722
1784885768308164391,1784885768318129920,553.673568159,512.604294846,0.19784179735981722,0.19784179735981722
1784885768358235251,1784885768362270010,554.047859523,512.977052229,0.19942453173869576,0.1986331645492565
1784885768408401628,1784885768410497118,554.297898426,513.22402317,0.19942453173869576,0.19784179735981722
1784885768458250891,1784885768464000300,554.551005291,513.474062073,0.1986331645492565,0.19942453173869576
1784885768508233924,1784885768512892016,554.923762674,513.8514213990001,0.1986331645492565,0.19942453173869576
1784885768558207713,1784885768566546734,555.172267596,514.101460302,0.19784179735981722,0.1986331645492565
1784885768608557136,1784885768610774818,555.54655896,514.477285647,0.1986331645492565,0.19942453173869576
1784885768658324610,1784885768670579347,555.798131844,514.725790569,0.19784179735981722,0.19942453173869576
1784885768708726701,1784885768714333355,556.177025151,515.107751838,0.19784179735981722,0.1986331645492565
1784885768758309702,1784885768762306447,556.431665997,515.357790741,0.19942453173869576,0.19942453173869576
1784885768808343475,1784885768815354965,556.684772862,515.607829644,0.20021589892813504,0.1986331645492565
1784885768858425673,1784885768862301838,557.063666169,515.988256932,0.20021589892813504,0.19942453173869576
1784885768908386291,1784885768918211825,557.315239053,516.238295835,0.2010072661175743,0.19942453173869576
1784885768958451075,1784885768963608532,557.689530417,516.617189142,0.2010072661175743,0.2010072661175743
1784885769008390405,1784885769011288671,557.938035339,516.867228045,0.19942453173869576,0.20021589892813504
1784885769058494385,1784885769064724644,558.180404337,517.118800929,0.1986331645492565,0.1986331645492565
1784885769108456927,1784885769111552707,558.548559777,517.491558312,0.20021589892813504,0.19942453173869576
1784885769158448830,1784885769167560979,558.800132661,517.740063234,0.1986331645492565,0.20021589892813504
1784885769208564315,1784885769211740197,559.169822082,518.109752655,0.19784179735981722,0.1986331645492565
1784885769258547437,1784885769271899011,559.418327004,518.356723596,0.19784179735981722,0.19784179735981722
1784885769308596824,1784885769311416414,559.792618368,518.727946998,0.19942453173869576,0.1986331645492565
1784885769358576223,1784885769362231016,560.04112329,518.97645192,0.19942453173869576,0.19784179735981722
1784885769408542451,1784885769415127669,560.292696174,519.224956842,0.19942453173869576,0.19784179735981722
1784885769458620292,1784885769461744212,560.6669875380001,519.599248206,0.19942453173869576,0.1986331645492565
1784885769508699727,1784885769518522108,560.917026441,519.847753128,0.1986331645492565,0.20021589892813504
1784885769558643391,1784885769564215955,561.2913178050001,520.225112454,0.2033813676858921,0.19467632860206016
1784885769608775141,1784885769612317597,561.550560594,520.465947471,0.2136691411486026,0.1835971879499104
1784885769658678754,1784885769664476675,561.825143193,520.692976659,0.22474828180075238,0.1733094144871999
1784885769708995402,1784885769711667050,562.254657873,521.022782574,0.2239569146113131,0.1709353129188821
1784885769758696591,1784885769767692495,562.54151232,521.234471952,0.22712238336907017,0.17014394572944283
1784885769808668821,1784885769812214853,562.977162924,521.565811848,0.22870511774794872,0.16935257854000355
1784885769858728897,1784885769871665380,563.265551352,521.7759672450001,0.22870511774794872,0.1709353129188821
1784885769908709056,1784885769913779887,563.696600013,522.101171217,0.23028785212682726,0.17014394572944283
1784885769958818094,1784885769964311222,563.981920479,522.314394576,0.23028785212682726,0.17172668010832134
1784885770009158653,1784885770016225199,564.270308907,522.532219878,0.22870511774794872,0.17172668010832134
1784885770058814968,1784885770062873499,564.6906197010001,522.854355888,0.22712238336907017,0.1709353129188821
1784885770108794822,1784885770118785928,564.972872205,523.07218119,0.22553964899019163,0.1709353129188821
1784885770158777362,1784885770164306574,565.39471698,523.3943172,0.22474828180075238,0.17014394572944283
1784885770208843820,1784885770212103497,565.680037446,523.607540559,0.22712238336907017,0.1709353129188821
1784885770258917317,1784885770264611217,565.966891893,523.819229937,0.22791375055850946,0.16935257854000355
1784885770308884000,1784885770313583422,566.393338611,524.138297985,0.22870511774794872,0.17251804729776063
1784885770358863743,1784885770369151601,566.681727039,524.349987363,0.22791375055850946,0.17014394572944283
1784885770408900913,1784885770412703669,567.108173757,524.670589392,0.22791375055850946,0.17014394572944283
1784885770458928487,1784885770471661089,567.395028204,524.880744789,0.22633101617963092,0.17172668010832134
1784885770508936813,1784885770513052457,567.823008903,525.201346818,0.22633101617963092,0.16935257854000355
1784885770558992360,1784885770561605608,568.10986335,525.416104158,0.22553964899019163,0.17014394572944283
1784885770608948817,1784885770616752954,568.396717797,525.6308614980001,0.22474828180075238,0.16935257854000355
1784885770659021074,1784885770662551716,568.829300439,525.949929546,0.22712238336907017,0.17014394572944283
1784885770709020527,1784885770721150122,569.12229081,526.1631529050001,0.22000007866411675,0.1804317191921533
1784885770759101027,1784885770762621481,569.537999661,526.503696687,0.20654683644364918,0.19309359422318162
1784885770809396787,1784885770812520158,569.795708469,526.747599666,0.2017986333070136,0.19705043017037796
1784885770859057418,1784885770864496321,570.04267941,526.9976385690001,0.20021589892813504,0.20021589892813504
1784885770909073600,1784885770913817574,570.415436793,527.3765318760001,0.20021589892813504,0.19784179735981722
1784885770959090967,1784885770969666740,570.665475696,527.626570779,0.20021589892813504,0.19942453173869576
1784885771009102903,1784885771013104603,571.035165117,528.002396124,0.19942453173869576,0.1986331645492565
1784885771059200523,1784885771072300225,571.283670039,528.250901046,0.19784179735981722,0.19942453173869576
1784885771109160059,1784885771114174850,571.654893441,528.632862315,0.19784179735981722,0.19942453173869576
1784885771159149216,1784885771161359444,571.903398363,528.882901218,0.1986331645492565,0.1986331645492565
1784885771209170124,1784885771216860713,572.151903285,529.129872159,0.20021589892813504,0.2010072661175743
1784885771259249275,1784885771263108834,572.529262611,529.508765466,0.19784179735981722,0.19942453173869576
1784885771309786863,1784885771319483849,572.77316559,529.758804369,0.19784179735981722,0.19942453173869576
1784885771359253216,1784885771362258112,573.148990935,530.131561752,0.19942453173869576,0.1986331645492565
1784885771409225320,1784885771412509932,573.399029838,530.376998712,0.20021589892813504,0.19942453173869576
1784885771459245976,1784885771466429262,573.650602722,530.625503634,0.1986331645492565,0.1986331645492565
1784885771509285824,1784885771513756137,574.026428067,530.999794998,0.1986331645492565,0.19784179735981722
1784885771559286363,1784885771569554346,574.274932989,531.243697977,0.19784179735981722,0.19784179735981722
1784885771609312910,1784885771613590145,574.653826296,531.621057303,0.19784179735981722,0.1986331645492565
1784885771659391287,1784885771671576588,574.906933161,531.866494263,0.1986331645492565,0.1986331645492565
1784885771709372376,1784885771713959189,575.285826468,532.242319608,0.19942453173869576,0.19784179735981722
1784885771759460183,1784885771765057624,575.542001295,532.487756568,0.20021589892813504,0.20021589892813504
1784885771809380326,1784885771816639116,575.79510816,532.742397414,0.19942453173869576,0.1986331645492565
1784885771859476432,1784885771864681233,576.169399524,533.118222759,0.20021589892813504,0.19942453173869576
1784885771909560256,1784885771920539330,576.417904446,533.371329624,0.2010072661175743,0.19942453173869576
1784885771959441517,1784885771961833519,576.790661829,533.745620988,0.19942453173869576,0.19942453173869576
1784885772009439463,1784885772012881951,577.03763277,533.997193872,0.20021589892813504,0.19784179735981722
1784885772059593013,1784885772065222027,577.284603711,534.245698794,0.1986331645492565,0.1986331645492565
1784885772109568568,1784885772113689165,577.655827113,534.62305812,0.19705043017037796,0.19942453173869576
1784885772159503606,1784885772169028464,577.901264073,534.8761649850001,0.19784179735981722,0.19942453173869576
1784885772209423422,1784885772213008887,578.274021456,535.25199033,0.1986331645492565,0.1986331645492565
1784885772259518880,1784885772272131034,578.524060359,535.505097195,0.20021589892813504,0.20021589892813504
1784885772309411568,1784885772314069259,578.898351723,535.88092254,0.19942453173869576,0.20021589892813504
1784885772359552618,1784885772362331440,579.149924607,536.129427462,0.1986331645492565,0.19942453173869576
1784885772409682668,1784885772417219439,579.398429529,536.379466365,0.1986331645492565,0.1986331645492565
1784885772459479580,1784885772463594955,579.772720893,536.753757729,0.19942453173869576,0.19942453173869576
1784885772509458005,1784885772520560409,580.024293777,537.0007286700001,0.19942453173869576,0.19784179735981722
1784885772559564075,1784885772562294270,580.400119122,537.370418091,0.19784179735981722,0.19784179735981722
1784885772609453114,1784885772612674775,580.650158025,537.615855051,0.19784179735981722,0.19784179735981722
1784885772659504074,1784885772666027469,580.9032648900001,537.864359973,0.19784179735981722,0.1986331645492565
1784885772709440556,1784885772712655699,581.280624216,538.240185318,0.19784179735981722,0.1986331645492565
1784885772759441092,1784885772769753260,581.535265062,538.487156259,0.20021589892813504,0.19942453173869576
1784885772809476590,1784885772813624815,581.917226331,538.864515585,0.19942453173869576,0.19942453173869576
1784885772859517569,1784885772873422109,582.167265234,539.114554488,0.19942453173869576,0.19942453173869576
1784885772909414367,1784885772913134457,582.538488636,539.490379833,0.2010072661175743,0.20021589892813504
1784885772959480938,1784885772962494439,582.788527539,539.741952717,0.20021589892813504,0.19942453173869576
1784885773009399419,1784885773017460320,583.038566442,539.993525601,0.19942453173869576,0.19942453173869576
1784885773059428939,1784885773064540996,583.408255863,540.372418908,0.19942453173869576,0.19784179735981722
1784885773109431478,1784885773119861865,583.653692823,540.62092383,0.1986331645492565,0.1986331645492565
1784885773159528459,1784885773163006347,584.024916225,540.999817137,0.19705043017037796,0.19942453173869576
1784885773209623495,1784885773212606413,584.273421147,541.251390021,0.19705043017037796,0.1986331645492565
1784885773259478482,1784885773265107750,584.521926069,541.501428924,0.19705043017037796,0.19942453173869576
1784885773309400670,1784885773314017812,584.894683452,541.877254269,0.2010072661175743,0.2010072661175743
1784885773359470689,1784885773369496178,585.146256336,542.131895115,0.19942453173869576,0.19942453173869576
1784885773409416896,1784885773412787916,585.5205477,542.503118517,0.1986331645492565,0.19942453173869576
1784885773459512525,1784885773472113292,585.773654565,542.756225382,0.1986331645492565,0.19942453173869576
1784885773509693486,1784885773512959008,586.146411948,543.124380822,0.1986331645492565,0.1986331645492565
1784885773559433289,1784885773561083902,586.39491687,543.368283801,0.19942453173869576,0.1986331645492565
1784885773609417384,1784885773617441675,586.648023735,543.618322704,0.19784179735981722,0.19784179735981722
1784885773659477440,1784885773663674202,587.022315099,543.988012125,0.19784179735981722,0.19784179735981722
1784885773710055874,1784885773720633073,587.270820021,544.236517047,0.19784179735981722,0.19784179735981722
1784885773759511683,1784885773761895336,587.651247309,544.60927443,0.1986331645492565,0.1986331645492565
1784885773809455723,1784885773811957410,587.905888155,544.859313333,0.20021589892813504,0.1986331645492565
1784885773859398560,1784885773865231712,588.160529001,545.107818255,0.19942453173869576,0.19942453173869576
1784885773909397395,1784885773914026758,588.539422308,545.486711562,0.20021589892813504,0.1986331645492565
1784885773959423340,1784885773969198464,588.789461211,545.739818427,0.20021589892813504,0.2010072661175743
1784885774009392173,1784885774013227365,589.162218594,546.115643772,0.20021589892813504,0.19942453173869576
1784885774059479867,1784885774072890177,589.412257497,546.362614713,0.19942453173869576,0.19942453173869576
1784885774109390488,1784885774113060089,589.780412937,546.739974039,0.1986331645492565,0.19942453173869576
1784885774159477756,1784885774162704899,590.024315916,546.993080904,0.1986331645492565,0.19784179735981722
1784885774209393210,1784885774216383214,590.272820838,547.243119807,0.19784179735981722,0.1986331645492565
1784885774259478644,1784885774262801361,590.64404424,547.622013114,0.19784179735981722,0.19942453173869576
1784885774309703651,1784885774320349089,590.892549162,547.868984055,0.19784179735981722,0.2010072661175743
1784885774359429756,1784885774361104364,591.268374507,548.249411343,0.19942453173869576,0.20021589892813504
1784885774409677336,1784885774412286896,591.51841341,548.499450246,0.1986331645492565,0.19942453173869576
1784885774459490422,1784885774464695615,591.766918332,548.749489149,0.19942453173869576,0.19942453173869576
1784885774509627596,1784885774514022614,592.139675715,549.120712551,0.19942453173869576,0.19942453173869576
1784885774559477718,1784885774568736267,592.389714618,549.370751454,0.19784179735981722,0.1986331645492565
1784885774609394007,1784885774612187489,592.764005982,549.740440875,0.1986331645492565,0.1986331645492565
1784885774659465848,1784885774671067756,593.015578866,549.987411816,0.1986331645492565,0.19784179735981722
1784885774709409636,1784885774713117663,593.391404211,550.360169199,0.19784179735981722,0.19705043017037796
1784885774759508514,1784885774764111770,593.644511076,550.60714014,0.19784179735981722,0.1986331645492565
1784885774809425617,1784885774816112273,593.897617941,550.855645062,0.1986331645492565,0.1986331645492565
1784885774859485459,1784885774862673733,594.278045229,551.229936426,0.2010072661175743,0.19942453173869576
1784885774909676059,1784885774919145160,594.531152094,551.4830432910001,0.2010072661175743,0.1986331645492565
1784885774959455219,1784885774963579777,594.90851142,551.857334655,0.20021589892813504,0.1986331645492565
1784885775009366225,1784885775012080565,595.157016342,552.108907539,0.2010072661175743,0.19942453173869576
1784885775059380283,1784885775065047907,595.408589226,552.358946442,0.20021589892813504,0.19942453173869576
1784885775109396805,1784885775113309121,595.778278647,552.736305768,0.20021589892813504,0.20021589892813504
1784885775159485271,1784885775169029118,596.025249588,552.987878652,0.1986331645492565,0.20021589892813504
1784885775209388015,1784885775211859801,596.394939009,553.365237978,0.19784179735981722,0.19784179735981722
1784885775259497277,1784885775271173115,596.64190995,553.615276881,0.2033813676858921,0.19309359422318162
1784885775309376411,1784885775312359823,597.020803257,553.984966302,0.20892093801196698,0.18913675827598528
1784885775359474006,1784885775364627576,597.284647989,554.219665395,0.2112950395802848,0.1859712895182282
1784885775409424158,1784885775416147424,597.554628645,554.451296526,0.2136691411486026,0.1859712895182282
1784885775459457901,1784885775462830720,597.956531667,554.807180118,0.21208640676972407,0.18517992232878894
1784885775509372331,1784885775519516435,598.22191038,555.038811249,0.21208640676972407,0.18438855513934965
1784885775559469112,1784885775564542108,598.623813402,555.3839569740001,0.21446050833804187,0.18517992232878894
1784885775609563726,1784885775611635439,598.8922600770001,555.610986162,0.21287777395916335,0.18517992232878894
1784885775659473544,1784885775664639095,599.163774714,555.842617293,0.2112950395802848,0.18438855513934965
1784885775709411103,1784885775712245943,599.562609774,556.187763018,0.2112950395802848,0.1835971879499104
1784885775759457402,1784885775768383252,599.829522468,556.416326187,0.2112950395802848,0.1835971879499104
1784885775809757312,1784885775813157612,600.239095395,556.761471912,0.21287777395916335,0.1835971879499104
1784885775859425057,1784885775871288079,600.509076051,556.993103043,0.21446050833804187,0.1835971879499104
1784885775909456968,1784885775912431103,600.914047035,557.339782749,0.21525187552748115,0.18517992232878894
1784885775959515360,1784885775965815554,601.187095653,557.5698798990001,0.21446050833804187,0.18438855513934965
1784885776009396468,1784885776016313957,601.454008347,557.804578992,0.21446050833804187,0.1835971879499104
1784885776059465620,1784885776063436023,601.855911369,558.155860641,0.21446050833804187,0.18517992232878894
1784885776109408140,1784885776120760331,602.11822212,558.387491772,0.21287777395916335,0.18438855513934965
1784885776159594625,1784885776164029938,602.515523199,558.73723944,0.2136691411486026,0.18517992232878894
1784885776209408849,1784885776212109637,602.782435893,558.968870571,0.2112950395802848,0.18517992232878894
1784885776259413185,1784885776264724279,603.047814606,559.205103645,0.21208640676972407,0.18438855513934965
1784885776309349095,1784885776313410518,603.448183647,559.554851313,0.21208640676972407,0.18438855513934965
1784885776359431783,1784885776368176205,603.712028379,559.7864824440001,0.21287777395916335,0.18438855513934965
1784885776409376508,1784885776411858832,604.11239742,560.137764093,0.21446050833804187,0.18517992232878894
1784885776459452900,1784885776471428185,604.382378076,560.370929205,0.21050367239084553,0.18992812546542454
1784885776509539606,1784885776512379339,604.773543231,560.7283467780001,0.20259000049645284,0.19784179735981722
1784885776559483609,1784885776564478664,605.029718058,560.978385681,0.1986331645492565,0.19705043017037796
1784885776609360500,1784885776616400767,605.27822298,561.225356622,0.19784179735981722,0.1986331645492565
1784885776659486484,1784885776663984501,605.654048325,561.602715948,0.1986331645492565,0.20021589892813504
1784885776709556246,1784885776719480450,605.9056212090001,561.846618927,0.19784179735981722,0.19942453173869576
1784885776759558027,1784885776765107992,606.2845145160001,562.220910291,0.19705043017037796,0.1986331645492565
1784885776809478140,1784885776811596185,606.5360874,562.470949194,0.1986331645492565,0.19784179735981722
1784885776859455643,1784885776865345035,606.790728246,562.714852173,0.2010072661175743,0.1986331645492565
1784885776909390923,1784885776915792317,607.169621553,563.086075575,0.20021589892813504,0.1986331645492565
1784885776959494667,1784885776969316815,607.424262399,563.336114478,0.2010072661175743,0.19784179735981722
1784885777009466199,1784885777012478253,607.798553763,563.710405842,0.19942453173869576,0.1986331645492565
1784885777059436651,1784885777071763832,608.043990723,563.958910764,0.20021589892813504,0.1986331645492565
1784885777109364251,1784885777112825328,608.415214125,564.33627009,0.2010072661175743,0.19942453173869576
1784885777159473797,1784885777165101122,608.665253028,564.586308993,0.19784179735981722,0.1986331645492565
1784885777209388952,1784885777217366656,608.909156007,564.837881877,0.19705043017037796,0.1986331645492565
1784885777259550165,1784885777262912167,609.278845428,565.213707222,0.19784179735981722,0.19942453173869576
1784885777309538562,1784885777319503789,609.528884331,565.4637461250001,0.1986331645492565,0.20021589892813504
1784885777359501606,1784885777365656678,609.903175695,565.842639432,0.19942453173869576,0.1986331645492565
1784885777409358575,1784885777412252350,610.153214598,566.094212316,0.1986331645492565,0.1986331645492565
1784885777459392009,1784885777464936315,610.4001855390001,566.347319181,0.19784179735981722,0.19784179735981722
1784885777509353720,1784885777512410774,610.774476903,566.721610545,0.2010072661175743,0.19942453173869576
1784885777559462229,1784885777567823364,611.027583768,566.971649448,0.20021589892813504,0.2010072661175743
1784885777609385477,1784885777612119768,611.401875132,567.349008774,0.1986331645492565,0.1986331645492565
1784885777659447300,1784885777672360784,611.650380054,567.597513696,0.19705043017037796,0.1986331645492565
1784885777709368196,1784885777714463978,612.024671418,567.970271079,0.19784179735981722,0.20021589892813504
1784885777759489390,1784885777763963572,612.274710321,568.214174058,0.19784179735981722,0.19942453173869576
1784885777809799791,1784885777815968159,612.529351167,568.465746942,0.19784179735981722,0.1986331645492565
1784885777859487962,1784885777862303254,612.909778455,568.838504325,0.1986331645492565,0.19705043017037796
1784885777909759936,1784885777920285577,613.16288532,569.080873323,0.19942453173869576,0.19784179735981722
1784885777959401717,1784885777965235526,613.540244646,569.458232649,0.2010072661175743,0.19942453173869576
1784885778009758963,1784885778023133277,613.793351511,569.70520359,0.2017986333070136,0.19942453173869576
1784885778059503163,1784885778064863655,614.169176856,570.079494954,0.20021589892813504,0.19784179735981722
1784885778109711834,1784885778112564426,614.414613816,570.331067838,0.20021589892813504,0.20021589892813504
1784885778159489719,1784885778168274481,614.661584757,570.582640722,0.19942453173869576,0.1986331645492565
1784885778209573148,1784885778214030456,615.031274178,570.956932086,0.19942453173869576,0.20021589892813504
1784885778259489239,1784885778270565008,615.2797791,571.20850497,0.19784179735981722,0.1986331645492565
1784885778309380553,1784885778313730581,615.649468521,571.582796334,0.19705043017037796,0.1986331645492565
1784885778359531112,1784885778364008587,615.894905481,571.834369218,0.19942453173869576,0.19942453173869576
1784885778409533390,1784885778415559154,616.148012346,572.087476083,0.2010072661175743,0.19942453173869576
1784885778459465426,1784885778462556616,616.52230371,572.461767447,0.19942453173869576,0.19942453173869576
1784885778509390778,1784885778518629919,616.7738765940001,572.717942274,0.19784179735981722,0.1986331645492565
1784885778559505391,1784885778563718028,617.146633977,573.092233638,0.1986331645492565,0.19942453173869576
1784885778609891418,1784885778622891002,617.395138899,573.34073856,0.19942453173869576,0.19942453173869576
1784885778659444077,1784885778664222558,617.770964244,573.715029924,0.20021589892813504,0.2010072661175743
1784885778709379243,1784885778712451413,618.021003147,573.96967077,0.19705043017037796,0.19784179735981722
1784885778759428578,1784885778767879426,618.267974088,574.216641711,0.19705043017037796,0.1986331645492565
1784885778809396782,1784885778814621697,618.645333414,574.586331132,0.1986331645492565,0.20021589892813504
1784885778859513044,1784885778871760280,618.89997426,574.8317680920001,0.19942453173869576,0.1986331645492565
1784885778909879385,1784885778911988981,619.278867567,575.204525475,0.1986331645492565,0.19784179735981722
1784885778959481711,1784885778962995538,619.535042394,575.451496416,0.20021589892813504,0.19784179735981722
1784885779009579649,1784885779015785018,619.786615278,575.700001338,0.20021589892813504,0.1986331645492565
1784885779059457683,1784885779062075253,620.162440623,576.074292702,0.2010072661175743,0.19942453173869576
1784885779109500499,1784885779118772283,620.410945545,576.324331605,0.2017986333070136,0.19942453173869576
1784885779159532444,1784885779164875698,620.785236909,576.701690931,0.19942453173869576,0.19784179735981722
1784885779209386422,1784885779222061723,621.030673869,576.950195853,0.19784179735981722,0.1986331645492565
1784885779259497462,1784885779264979701,621.398829309,577.32908916,0.19942453173869576,0.20021589892813504
1784885779309427868,1784885779312073864,621.6473342310001,577.576060101,0.19705043017037796,0.1986331645492565
1784885779359563742,1784885779368994512,621.895839153,577.829166966,0.19705043017037796,0.1986331645492565
