t_ns,x,y,yaw,n_matched,inlier_frac,rmse_m,quality
1784885753520165655,3.718396228411668,-2.9907223944193295,-3.0898463269736265,205,0.9951,0.01244,good
1784885753630191703,3.699759081043427,-2.99056722631407,-3.0932844653102225,208,1.0,0.00903,good
1784885753740178511,3.675130835851957,-2.9916162280947236,-3.0925021903121737,207,1.0,0.01133,good
1784885753850164744,3.6517034654380023,-2.991660120470098,-3.0882448547822836,202,0.9901,0.00889,good
1784885753960201370,3.631376574439797,-2.9929027618857487,-3.089594548924088,205,0.9951,0.01169,good
1784885754071415644,3.610072010559821,-2.9924390477962537,-3.088781005888198,210,0.9952,0.00975,good
1784885754180191352,3.5867976792410317,-2.9971946681902866,-3.0800203694681514,205,1.0,0.01035,good
1784885754290180630,3.5627162156233214,-3.000099344644039,-3.0785430877213305,197,1.0,0.01202,good
1784885754410178462,3.5384655650119057,-3.0034814207462284,-3.08944657981239,217,0.9954,0.01025,good
1784885754520151436,3.5179978158430347,-3.0067153420947896,-3.0883894051413514,210,1.0,0.01174,good
1784885754630156740,3.4955478741761636,-3.007846228355143,-3.0776736040070007,209,1.0,0.01318,good
1784885754740161933,3.475889107150464,-3.0088421657966973,-3.0768695068416934,210,1.0,0.01188,good
1784885754850163235,3.455595526538227,-3.008227928456125,-3.087634377315372,206,0.9951,0.01069,good
1784885754960159368,3.431633702322441,-3.010703426158562,-3.0836988766959017,212,0.9906,0.0123,good
1784885755070165028,3.4076790754836845,-3.0128657605861164,-3.0819433358005117,216,1.0,0.01225,good
1784885755180149367,3.3857447907621263,-3.0111058149436034,-3.083032785930087,212,0.9953,0.0137,good
1784885755290166368,3.362276176323236,-3.0138148514031533,-3.0949646154000576,212,0.9906,0.00854,good
1784885755400163750,3.3374771985751934,-3.015669297994769,-3.1199342577018463,216,1.0,0.01259,good
1784885755520207489,3.312312118977524,-3.0184720421369717,-3.1370754828913414,216,1.0,0.01328,good
1784885755620162349,3.2927564752638365,-3.0204972803221413,3.130246333387031,215,1.0,0.01327,good
1784885755730162343,3.270453072640289,-3.020273541921654,3.1076728144963557,208,1.0,0.01202,good
1784885755850154040,3.243472337145403,-3.02059043936735,3.082067769211481,219,1.0,0.00876,good
1784885755950174115,3.2220608512966673,-3.016473916890923,3.066944683782634,211,0.9905,0.00888,good
1784885756070175176,3.198088632934393,-3.013923687257255,3.038415791028872,211,1.0,0.00782,good
1784885756180154832,3.1725224843688453,-3.0139035190406305,3.017981377489153,208,1.0,0.00811,good
1784885756280151624,3.157020390085805,-3.013050721699079,2.987861617149559,215,0.9907,0.00837,good
1784885756400164220,3.133265415939634,-3.009784857180754,2.9606651467071683,206,0.9951,0.01223,good
1784885756500176186,3.11506407103415,-3.0046251418997687,2.943900849847853,211,1.0,0.01242,good
1784885756610168643,3.0928257182283767,-3.003683758901024,2.9232552033749966,208,0.9952,0.01416,good
1784885756720159600,3.0719867729712402,-2.9987325286454087,2.9118238916176726,203,1.0,0.01361,good
1784885756830172399,3.0517270148826774,-2.9905088989505666,2.912669636023121,210,1.0,0.01068,good
1784885756950218232,3.0259827171439793,-2.9823233562420293,2.9161259079895614,200,1.0,0.01378,good
1784885757050167602,3.0078712717577116,-2.9781902614936895,2.9188400868756372,205,1.0,0.01319,good
1784885757160199219,3.0043817455126964,-2.976787261755114,2.9132804520132836,201,1.0,0.01331,good
1784885757270260942,3.0013169311148267,-2.975570536754068,2.9191872036147255,206,1.0,0.01321,good
1784885757380145515,3.0026264153398126,-2.9760364547001905,2.9129656949014286,212,1.0,0.01021,good
1784885757500167631,3.0002080306350902,-2.9770608514887567,2.9160302065587733,214,0.9953,0.01008,good
1784885757600186314,3.0001756177561814,-2.9779112417293163,2.912920918151056,210,0.9952,0.00977,good
1784885757710153200,2.9959528282675154,-2.977132663147595,2.926229340065082,211,1.0,0.01464,good
1784885757830173945,2.9965739451074267,-2.9800805684456058,2.903489940816076,217,0.9954,0.01016,good
1784885757940345530,2.994143403675608,-2.9778637315926346,2.8818583328067464,213,1.0,0.01037,good
1784885758040234921,2.994964048827063,-2.977094465624861,2.864735165902246,213,0.9906,0.00988,good
1784885758160192853,2.994329039712518,-2.9762951690614314,2.843498785007437,211,1.0,0.00919,good
1784885758270174988,2.9932386361901617,-2.9774026259310364,2.8193094681117534,211,1.0,0.01178,good
1784885758380221742,2.991706170470346,-2.9791615620394203,2.8050331385651073,211,0.9953,0.01005,good
1784885758490172345,2.9926170255859037,-2.9775055605584035,2.7771354900344494,209,1.0,0.01161,good
1784885758600178545,2.9913664021676216,-2.9770018641851186,2.756540994922377,211,1.0,0.01025,good
1784885758710161069,2.992658630369785,-2.9725849338530392,2.729904554286631,210,1.0,0.0139,good
1784885758820171308,2.9915599425781716,-2.971201081049766,2.7079198783909195,202,1.0,0.01344,good
1784885758940158863,2.9877130931944893,-2.970721843671437,2.6831611218370055,218,0.9954,0.01118,good
1784885759050151596,2.98989702500723,-2.970805286941298,2.6649106895197714,205,1.0,0.01033,good
1784885759160179753,2.9892710919360894,-2.965270973394325,2.650002242730436,209,1.0,0.01355,good
1784885759270183474,2.9872293279169866,-2.9685398094395796,2.623562103098227,215,1.0,0.01422,good
1784885759380157812,2.9878647321285374,-2.966181701602141,2.59982505645343,210,1.0,0.01271,good
1784885759500174619,2.9878209557240707,-2.964278405652579,2.5783003578281716,214,0.9953,0.01426,good
1784885759600169756,2.989928230982826,-2.9639694709927253,2.5583416823146545,209,1.0,0.01094,good
1784885759710208714,2.9876206139313295,-2.9659754451051636,2.5374539084498284,203,1.0,0.01351,good
1784885759830247882,2.986907025330983,-2.9605742438243614,2.5139426558537306,209,0.9952,0.01158,good
1784885759930172397,2.9866720620338842,-2.9603636311950097,2.491358173846696,205,1.0,0.01056,good
1784885760040150743,2.9859407964222697,-2.9617747051865564,2.466772048492685,213,1.0,0.01088,good
1784885760160185393,2.9845031964562394,-2.9579402258924326,2.4509709739119554,205,0.9951,0.01259,good
1784885760270184132,2.979983082253747,-2.959561804681757,2.429142783994848,208,0.9952,0.01237,good
1784885760380155509,2.9788730395104386,-2.9606480928542833,2.4124033908134987,199,0.995,0.01239,good
1784885760490166587,2.9823555937676365,-2.9583435825230766,2.3874584226559343,207,1.0,0.01306,good
1784885760600189058,2.9815691639915696,-2.953639098737912,2.3630443663106124,202,0.995,0.01447,good
1784885760710173273,2.9816020505229006,-2.950709099106673,2.3408898268107086,198,0.9899,0.01092,good
1784885760820159063,2.980827942532778,-2.953321947251115,2.32586095443486,201,0.99,0.01131,good
1784885760930175087,2.9792458539920332,-2.953359600877051,2.2986415129821696,202,0.995,0.01348,good
1784885761040156435,2.9807614796391926,-2.954427550333218,2.2790190847509426,204,0.9902,0.01043,good
1784885761150150096,2.981144942553613,-2.955150703639743,2.256547246451477,198,0.9949,0.01273,good
1784885761260232199,2.981796860282668,-2.9542093719794233,2.2282654794114465,193,0.9948,0.01123,good
1784885761370158277,2.980334997347835,-2.9524531933627975,2.2136332002320858,194,1.0,0.01568,good
1784885761480156384,2.9824819798581004,-2.953136690798224,2.1927406252535975,209,1.0,0.012,good
1784885761590150212,2.9819676998951268,-2.9525471553529985,2.1656614948891524,202,1.0,0.01245,good
1784885761700158526,2.982249213021377,-2.95325129909053,2.1472481063050717,200,0.995,0.01165,good
1784885761810273031,2.9845321043067035,-2.950838623975121,2.1282044679311105,201,1.0,0.01408,good
1784885761920220600,2.984396135541357,-2.952198968874618,2.104803069589853,203,1.0,0.012,good
1784885762030177794,2.986057405665883,-2.9528306936952053,2.0798801539499467,206,1.0,0.01541,good
1784885762140155104,2.986209177351592,-2.9532619585738535,2.0557391082490146,196,1.0,0.0128,good
1784885762250153033,2.9856224445426545,-2.95251744485447,2.0420391051465168,203,0.9951,0.01198,good
1784885762370318104,2.985968212248377,-2.951154887390468,2.021134268251808,198,0.9949,0.01315,good
1784885762480168328,2.9861370709519823,-2.951103852282859,2.0010143939378326,204,1.0,0.01396,good
1784885762590163219,2.9871576976568663,-2.950270053877013,1.9746603930281277,203,0.9951,0.01147,good
1784885762700251703,2.9890661083128087,-2.9525031721020074,1.9484241024815818,205,1.0,0.01345,good
1784885762810166618,2.9866260051533904,-2.951685485086063,1.9307916364772002,210,0.9905,0.01308,good
1784885762920158082,2.987177923085135,-2.9558438368443434,1.90072505442416,207,0.9903,0.01163,good
1784885763030247185,2.9887304501402734,-2.9571159869279047,1.8985730061058954,198,1.0,0.01009,good
1784885763140165507,2.9898061409555527,-2.9640900556399443,1.88688397607101,203,0.9951,0.01161,good
1784885763260176028,2.9867051328954366,-2.957373050621219,1.8939218592159872,204,1.0,0.01076,good
1784885763367430459,2.9794801859430184,-2.937240123998219,1.8942377615583175,198,0.9899,0.01195,good
1784885763470218457,2.9717894230590014,-2.920265534030112,1.8980573807063268,209,0.9952,0.00923,good
1784885763590160711,2.96277677832632,-2.905804796986345,1.8899779295363193,200,1.0,0.0106,good
1784885763700156414,2.952400658912081,-2.8878856225680916,1.8934646191287634,209,0.9952,0.01022,good
1784885763810162084,2.942503191019921,-2.8704684515746024,1.89187192904922,193,0.9948,0.0105,good
1784885763920153305,2.9350050540887427,-2.8497682416128725,1.89822674839016,198,0.9949,0.00651,good
1784885764030155306,2.9294814629212187,-2.83046531934315,1.8935769608027517,201,1.0,0.00937,good
1784885764150154174,2.921645944441174,-2.8074360833585352,1.8916989933192057,208,1.0,0.01372,good
1784885764260185263,2.917153914994909,-2.7885348563856462,1.8950012315662914,201,1.0,0.00938,good
1784885764370179023,2.912364441194882,-2.766547917766418,1.8952937211338903,200,1.0,0.01388,good
1784885764480150645,2.9038147896471407,-2.7438273712865606,1.8993614058633936,206,0.9951,0.01337,good
1784885764590145998,2.8960843556003533,-2.7233697995942943,1.9008115946133286,201,0.9851,0.00873,good
1784885764710166356,2.8858537297151257,-2.701913586892093,1.8930351208177127,200,0.995,0.01385,good
1784885764810233982,2.878847647310652,-2.685086976925846,1.8955400188480607,207,0.9952,0.00709,good
1784885764930253691,2.8700075664251665,-2.664800591746588,1.8967519184661106,203,0.9901,0.00998,good
1784885765040145641,2.8630680409014544,-2.6442169415798453,1.9041740455143057,202,0.9851,0.01191,good
1784885765150171899,2.8571120043374236,-2.6263031210794163,1.8945977056143388,205,1.0,0.01169,good
1784885765260174592,2.8495803226689915,-2.6070397098361378,1.8962327733892919,206,1.0,0.01458,good
1784885765370153258,2.842890565119434,-2.5859738111678485,1.901650314042863,213,1.0,0.00868,good
1784885765490162525,2.839376616853894,-2.563960445305482,1.9008553174914768,208,1.0,0.0103,good
1784885765590164924,2.831897312227625,-2.5431775917764123,1.9033992062547302,204,0.9951,0.01485,good
1784885765700149925,2.824274659633395,-2.5213081516519593,1.8979771461256754,210,0.9952,0.01021,good
1784885765820166751,2.8145081832617156,-2.5028916924983946,1.891116133050857,212,1.0,0.01368,good
1784885765930165127,2.806508558533324,-2.478943329251864,1.8988129179228086,210,1.0,0.00842,good
1784885766040167209,2.7981754314994287,-2.46140231427506,1.9032559684486297,209,0.9952,0.00842,good
1784885766150150418,2.7954882744570515,-2.4400690409828303,1.905738373775342,221,0.9955,0.01136,good
1784885766260169398,2.78928333875447,-2.41906780947895,1.9066107666120475,218,0.9954,0.00783,good
1784885766370273317,2.7802947068953032,-2.3981817878731237,1.9069435293325034,203,1.0,0.0112,good
1784885766480159564,2.771086161370412,-2.382619879557629,1.8967317874547558,221,1.0,0.00918,good
1784885766590149793,2.7672748315665063,-2.36194229018186,1.8944607112444232,209,1.0,0.01254,good
1784885766710222574,2.7598435866198803,-2.338862853255018,1.900026516411404,217,0.9954,0.01356,good
1784885766820150206,2.7511089228055345,-2.3184769425334077,1.9027007459065433,214,0.9953,0.00942,good
1784885766930155404,2.7438241166868726,-2.2981542443879466,1.897712774276249,216,1.0,0.01137,good
1784885767040165060,2.734388938219567,-2.2789131576396295,1.900407333295152,223,0.9955,0.01224,good
1784885767150149177,2.724473160181793,-2.2619276928807146,1.9016736507618417,219,1.0,0.01027,good
1784885767260191130,2.71987317638586,-2.245181141574163,1.9036945534269372,222,1.0,0.00818,good
1784885767370182045,2.7111577311168027,-2.2237956270164845,1.9023716022889092,217,0.9954,0.00848,good
1784885767490212394,2.704335988901416,-2.2021634189471864,1.9054768738536112,214,1.0,0.01168,good
1784885767600175578,2.695805488445417,-2.182880295719395,1.9026585845057211,214,1.0,0.01161,good
1784885767700198791,2.6924311787211646,-2.1619008702224636,1.9067798252834527,220,1.0,0.01124,good
1784885767820155038,2.6837519669678414,-2.134975625315909,1.8974596779027542,222,0.9865,0.01262,good
1784885767930180763,2.677719026845286,-2.115349777026988,1.8981441806476307,223,1.0,0.01128,good
1784885768040158271,2.670084161299019,-2.090791645946722,1.9046883526885712,224,0.9911,0.0112,good
1784885768150151221,2.659599806193712,-2.072520371971187,1.902742783697197,218,1.0,0.01357,good
1784885768260179054,2.6531643297202065,-2.0507172371664657,1.8917685456342241,221,1.0,0.01376,good
1784885768370174524,2.6467083123016346,-2.0302650993834463,1.8987686057949322,217,0.9908,0.00926,good
1784885768480183757,2.640770152338338,-2.0107922563165346,1.901622693346818,222,0.9955,0.01335,good
1784885768590150068,2.6336830337826855,-1.9897587068559353,1.896892234899384,217,0.9954,0.0079,good
1784885768710175238,2.6257446452665176,-1.9648635818217037,1.8993959618241114,218,0.9954,0.00897,good
1784885768820150385,2.61891105413986,-1.9484107448733994,1.894547474877719,219,0.9909,0.01175,good
1784885768930179885,2.6150354948993737,-1.927378333753568,1.896148338127133,219,0.9909,0.01394,good
1784885769040155714,2.6086497878322463,-1.907908493112372,1.8960046742174061,217,0.9954,0.01191,good
1784885769150166568,2.602246540072877,-1.8890650834056593,1.8985905216852175,225,1.0,0.00967,good
1784885769260179070,2.591948526939731,-1.8694806633566485,1.8946368071867845,220,1.0,0.01499,good
1784885769370186904,2.5866985972616945,-1.8508274964877525,1.897603812976077,216,0.9954,0.01262,good
1784885769490153649,2.581323014308668,-1.8263785586150936,1.9064150852599495,209,1.0,0.00815,good
1784885769590155333,2.5748887523060944,-1.8017174538310596,1.9055616015574313,210,1.0,0.0097,good
1784885769700182563,2.568894291533262,-1.7827241384371777,1.8950000522637664,219,1.0,0.0129,good
1784885769820151698,2.5617088880263927,-1.7588255046538905,1.8752113788053013,215,0.9953,0.01194,good
1784885769930149102,2.5546291980133677,-1.7368981279724185,1.8601050009772504,219,1.0,0.01313,good
1784885770040583201,2.550990029002709,-1.716363301499015,1.8427291966298143,216,0.9954,0.00977,good
1784885770150152734,2.542435819214479,-1.6956192969707065,1.8166664041690084,213,0.9953,0.00735,good
1784885770260160085,2.5380220354276335,-1.6749075220180114,1.799093734780848,207,0.9952,0.01041,good
1784885770370193187,2.534229266686081,-1.651456007993415,1.7791293720591572,217,1.0,0.0089,good
1784885770480153319,2.5306506043191166,-1.6329779087316596,1.7559591237535683,219,1.0,0.01253,good
1784885770590156114,2.528122245153612,-1.6112774109597872,1.7353311968502114,213,1.0,0.01342,good
1784885770700175970,2.520905937763888,-1.5900861112485343,1.7097999848652947,217,0.9954,0.00755,good
1784885770810170706,2.5158271763560354,-1.5715964395170956,1.6949540498422835,219,1.0,0.00943,good
1784885770920163683,2.5116197682354002,-1.5510430934308599,1.7006524256569622,218,1.0,0.00937,good
1784885771030158025,2.5061160460800984,-1.5331678030102465,1.6870962207242421,218,0.9954,0.01385,good
1784885771140192783,2.5039684965623947,-1.5131445877733167,1.6916101597076845,219,1.0,0.0096,good
1784885771250159833,2.500738940164551,-1.4910169758913008,1.6984345362846194,220,1.0,0.01052,good
1784885771360180337,2.4984119711790864,-1.4722395407152205,1.6981979650641288,219,1.0,0.01173,good
1784885771480169249,2.4950111430387527,-1.4506495685838416,1.69772741751748,220,1.0,0.0104,good
1784885771590171616,2.491156111261518,-1.4302278958834733,1.6918157168980328,216,1.0,0.01152,good
1784885771690164247,2.48828563013096,-1.410963307289405,1.6957918368818714,221,1.0,0.00877,good
1784885771810153214,2.4871753004876695,-1.3894386415241946,1.6971970313248603,216,1.0,0.01026,good
1784885771920146449,2.486409740091614,-1.3676196172946764,1.7020226574736885,220,1.0,0.01298,good
1784885772030169759,2.4849970502899694,-1.350800529581014,1.6932626259408734,222,1.0,0.01254,good
1784885772140166342,2.4811230462987854,-1.3271976520062991,1.7035343405213876,218,0.9954,0.01115,good
1784885772250211367,2.4788176473765486,-1.304221017359696,1.6969858195628371,218,0.9908,0.00805,good
1784885772360182321,2.4747802330148607,-1.2827518790866235,1.6948956875011512,215,1.0,0.01011,good
1784885772470184181,2.474080637567593,-1.2595767679023004,1.7061563779199498,216,1.0,0.01318,good
1784885772580165838,2.4697570652541825,-1.238986976865292,1.6966774805229303,219,1.0,0.01221,good
1784885772690165179,2.46588210374443,-1.2170882725454522,1.7017975728744361,226,0.9956,0.00927,good
1784885772800189853,2.462522037718493,-1.195707239363034,1.7007895424929622,216,0.9907,0.00941,good
1784885772920233390,2.459741277166175,-1.1729159499215307,1.6923759533601646,217,1.0,0.01454,good
1784885773020168151,2.4553003337235877,-1.1529995523749121,1.6981899050034859,226,0.9956,0.01224,good
1784885773130168459,2.453028363817408,-1.1296863321346469,1.6956400761649395,221,1.0,0.01013,good
1784885773250152441,2.4494914282533937,-1.1082889930851902,1.7092334987718731,219,1.0,0.01172,good
1784885773350158222,2.4482796090846803,-1.0867168491786576,1.7073259370232912,209,1.0,0.00871,good
1784885773460173381,2.4460555735865297,-1.0644201434929357,1.7123238539133177,217,0.9954,0.01072,good
1784885773580210010,2.443530590878617,-1.0442497300493139,1.7010749439202641,217,1.0,0.00948,good
1784885773690173004,2.4401183807859534,-1.021756813517865,1.7047297527075485,215,0.9953,0.00984,good
1784885773800170571,2.438503930143609,-1.0019081399171326,1.6980569989511987,222,0.9955,0.01206,good
1784885773910155397,2.437868689331039,-0.9780568046273367,1.7022982839747247,216,1.0,0.00987,good
1784885774020149314,2.4358453094195043,-0.9584234966472355,1.6968610540395919,220,1.0,0.0126,good
1784885774130166186,2.433998465570342,-0.9360743177426897,1.7036982888632732,222,1.0,0.01136,good
1784885774240152817,2.431034742151353,-0.9152896426611113,1.7009414045197329,222,0.9955,0.01025,good
1784885774350147782,2.4258378734254755,-0.8937498464602994,1.7036472416961728,223,0.991,0.01185,good
1784885774460188672,2.421822948484253,-0.8747085839877888,1.7067763744998727,219,0.9954,0.00977,good
1784885774570205507,2.4191574127756055,-0.8531719411337388,1.7102724266277127,220,0.9955,0.00827,good
1784885774680166695,2.4163120468617683,-0.8277542658142762,1.706924378284078,224,1.0,0.01045,good
1784885774790149530,2.413851630012872,-0.8057613031365793,1.7086352421219904,224,0.9955,0.00951,good
1784885774900166143,2.410164322807324,-0.7823679821936524,1.7073905650544028,224,1.0,0.00892,good
1784885775010196813,2.404807982397524,-0.7603529590099948,1.6957899010466921,231,0.9957,0.01123,good
1784885775120217850,2.402512409151881,-0.7386982913142559,1.6945675260098183,219,0.9954,0.01219,good
1784885775230160887,2.4013551647098073,-0.7154797616196445,1.709240939688642,226,0.9956,0.01057,good
1784885775340165405,2.399131758500352,-0.6908148399399273,1.7107018749618048,224,0.9955,0.00981,good
1784885775450167979,2.3979168286776207,-0.6662559029673691,1.7085985647118636,223,1.0,0.01068,good
1784885775570169324,2.3937041666384378,-0.6445608901173132,1.6918728327211066,219,1.0,0.01213,good
1784885775680178046,2.3904801522886414,-0.6243105278191512,1.680803275511683,222,0.9955,0.00958,good
1784885775780174719,2.3910108901862683,-0.6068715492928028,1.6697868674199567,220,1.0,0.00995,good
1784885775900251489,2.388992684619495,-0.5795671329865191,1.6632469978764013,219,1.0,0.01073,good
1784885776010146953,2.3874074676347443,-0.5589760650617764,1.6534535586327188,222,1.0,0.01149,good
1784885776120169903,2.3845949667710395,-0.5378882223640956,1.634979575879168,228,1.0,0.00916,good
1784885776230245817,2.3842917857597956,-0.5161486780526554,1.6264444244059615,222,1.0,0.00893,good
1784885776340176044,2.3816499149560415,-0.4897536929956257,1.6264757774184748,223,1.0,0.0099,good
1784885776460179902,2.380058988563369,-0.4632070543822927,1.6135887760324945,229,1.0,0.00816,good
1784885776570191075,2.377523523168672,-0.4416108897288928,1.606469754939415,225,1.0,0.01011,good
1784885776690221563,2.3749210886401175,-0.42282931487138875,1.6033773436953835,224,1.0,0.01149,good
1784885776800167994,2.3761739343542247,-0.40124334695392094,1.6090048953788723,225,0.9956,0.00993,good
1784885776910153370,2.373971268343557,-0.38241025866144385,1.6058136055181536,225,0.9956,0.00883,good
1784885777020160916,2.371829996810181,-0.3590283029140475,1.6094471246619977,225,0.9956,0.00766,good
1784885777130160159,2.3709544864675003,-0.3368447463976895,1.6091095457756046,224,1.0,0.0093,good
1784885777240154717,2.369611880553731,-0.3164333701708368,1.6125939810116734,225,1.0,0.00959,good
1784885777360173984,2.3679672941610983,-0.29175456909451486,1.6083388664677234,226,1.0,0.01173,good
1784885777470170746,2.3664644229451914,-0.27142135023412817,1.61314985977808,227,1.0,0.00759,good
1784885777590177402,2.3639499758869205,-0.24682263775971833,1.618110890720953,226,1.0,0.0117,good
1784885777700189719,2.361651793961954,-0.2257913346961749,1.6131103897105759,226,0.9956,0.01098,good
1784885777810220388,2.361290783587958,-0.20733574634559035,1.615078593248714,221,1.0,0.01148,good
1784885777920171760,2.3593640978596633,-0.18252210822544282,1.617262301664285,227,1.0,0.00962,good
1784885778040151271,2.3565227611161372,-0.15537275957045132,1.6175684109991686,211,1.0,0.01233,good
1784885778150154373,2.356790107404918,-0.13771354454409448,1.6131830979046378,215,1.0,0.00943,good
1784885778260194179,2.3564262454063933,-0.11453389666757235,1.6232236336425532,225,1.0,0.00949,good
1784885778380161083,2.3543768330254182,-0.0956724297485306,1.616381783051484,218,0.9862,0.01023,good
1784885778490147277,2.3547187725530145,-0.07345915049508832,1.6193541799819162,218,0.9908,0.00966,good
1784885778600175583,2.354017381119383,-0.051802399454943096,1.6200746243541337,218,0.9908,0.01021,good
1784885778710167628,2.353638304914123,-0.026766148966259853,1.6259618300308196,219,1.0,0.01178,good
1784885778820147341,2.3545220409605667,-0.0011648640605475755,1.6292317991902083,224,0.9955,0.00863,good
1784885778940241822,2.352364883429031,0.022952978832050976,1.6257998255196366,225,0.9956,0.00969,good
1784885779050152175,2.3503787492734873,0.04103826126056616,1.618685306339865,219,1.0,0.00726,good
1784885779160186443,2.349466547095049,0.06396069933522834,1.6243879217867658,216,1.0,0.01011,good
1784885779280156624,2.3460407927124263,0.08681568231096627,1.6252222561967626,209,1.0,0.01063,good
1784885779390169076,2.344906906419428,0.10705514764229936,1.635028538735135,212,1.0,0.00799,good
1784885779500180695,2.3409781005429333,0.13036787426642396,1.6274320559313973,216,0.9954,0.0109,good
1784885779610148054,2.340120324440611,0.14965475112629345,1.6349295865682774,220,0.9955,0.00734,good
1784885779720175284,2.3382095795188227,0.17169154251828497,1.6327578621592649,212,1.0,0.00993,good
1784885779840152410,2.3341672321072027,0.19623399446148282,1.629302646678718,213,0.9953,0.00785,good
1784885779950166066,2.3331582246134026,0.2180213720798987,1.6345008069498121,217,1.0,0.01353,good
1784885780060160573,2.3330457106603775,0.22545454666600684,1.6335400071262864,218,0.9954,0.00996,good
1784885780170177462,2.3330649785363393,0.23002972989953419,1.6361789471206365,224,1.0,0.00939,good
1784885780280183481,2.3324217795117885,0.23132618438320607,1.6283404569227244,216,0.9954,0.01122,good
1784885780400225709,2.3325172287256324,0.22974385775415462,1.6329669917295802,207,1.0,0.01027,good
1784885780510173595,2.334276852638848,0.23046379468476336,1.6262015307999171,211,0.9953,0.00768,good
1784885780630178544,2.333456134276145,0.23294393276425768,1.631388825963197,217,1.0,0.00962,good
1784885780730238281,2.330818231474642,0.23306764340794783,1.624785745695925,216,0.9954,0.01265,good
1784885780840169816,2.3310695694811114,0.23250118163120137,1.6268915030601951,210,1.0,0.00759,good
1784885780960187154,2.3299936909145362,0.23661535798413438,1.6304122502422251,217,0.9954,0.00971,good
1784885781070161691,2.3292488644383784,0.23813048633960662,1.6330135524810656,220,1.0,0.00926,good
1784885781180163935,2.328267993962704,0.23781775039416153,1.6359133655050526,210,0.9952,0.01176,good
1784885781290179828,2.327989983201419,0.23950017511195237,1.630942329271319,215,0.9907,0.01215,good
1784885781400193962,2.326964353750343,0.24149950311400326,1.6258835039225297,210,1.0,0.00989,good
1784885781520235227,2.3290160641348794,0.23939155082720026,1.6286355483044341,215,1.0,0.0109,good
1784885781630160228,2.3283257107546875,0.23904807399284214,1.6349401096253022,210,0.9952,0.00923,good
1784885781740151398,2.3291783288042995,0.2381256050760539,1.6364739187707402,212,1.0,0.0121,good
1784885781850150809,2.3286992271849196,0.23480336107099042,1.630833473555174,213,1.0,0.01073,good
1784885781960188110,2.3297812805470897,0.23655245614831294,1.6275285914143407,208,1.0,0.01203,good
1784885782070189638,2.330581326908259,0.2357197278675834,1.6282439413546792,219,0.9954,0.01143,good
1784885782180163824,2.3292152002864825,0.2354720135046096,1.6266819957064576,217,0.9908,0.01056,good
1784885782290147437,2.329644247897451,0.2356791827339623,1.6323218809272044,215,1.0,0.00982,good
1784885782410154489,2.3296300190929835,0.23560973765006632,1.635722422558737,210,1.0,0.00986,good
1784885782520153195,2.3281517292048193,0.23685993014558135,1.6352757407863525,211,0.9953,0.00774,good
1784885782630244054,2.3306650771827107,0.238517561823954,1.6283510681322302,212,0.9906,0.01029,good
1784885782740151701,2.3305605063607966,0.2391361118729006,1.6318432042932154,214,1.0,0.00946,good
1784885782850158555,2.329852969917104,0.2431964035480103,1.6344785914553566,208,1.0,0.0067,good
1784885782960248377,2.330992657158632,0.24263033815443846,1.63439510172542,208,1.0,0.00892,good
1784885783070151292,2.3307127568944086,0.24231341644357154,1.6328142600683535,217,1.0,0.01271,good
1784885783190172682,2.3286166747981714,0.24319869096556138,1.639900521581658,220,1.0,0.01231,good
1784885783300251405,2.328715370828867,0.2421905830572034,1.6337202684668484,211,1.0,0.00995,good
1784885783410163268,2.3292703971746045,0.24332991383339955,1.6323758101466963,208,1.0,0.01149,good
1784885783530167416,2.3300162652029375,0.24192642131910502,1.6264712633382266,207,1.0,0.01038,good
1784885783640169672,2.328583773359286,0.23830219950732076,1.6254052695450707,204,0.9902,0.01223,good
1784885783750225468,2.3291352466782658,0.2369567563359472,1.6246558053734887,212,1.0,0.01152,good
1784885783860211446,2.32951073302674,0.23601740510485308,1.6279286775491617,215,0.9907,0.01202,good
1784885783980156165,2.3291087326915196,0.23744203989175636,1.6252934766063325,213,1.0,0.01057,good
1784885784090156988,2.3298525727176758,0.23876255985120584,1.6303143100035176,216,0.9954,0.00931,good
1784885784200185606,2.3293949543643855,0.23906325126935676,1.6325406486434846,214,0.9907,0.00871,good
1784885784310249079,2.3295012634824532,0.2366327402835198,1.6231503768333015,213,1.0,0.01068,good
1784885784420150579,2.332416111458341,0.23801171856705955,1.632109026923341,209,0.9952,0.00951,good
1784885784530163289,2.3306350965577836,0.23804677887805573,1.630585841723062,212,0.9953,0.00972,good
1784885784650152545,2.330143127847574,0.239427867877872,1.6385237447718046,219,0.9954,0.00571,good
1784885784760173534,2.330124176020513,0.2390055441159613,1.6299560709789473,212,1.0,0.00854,good
1784885784870163021,2.3310408274944012,0.23939461186458397,1.6305389687485567,212,1.0,0.01409,good
1784885784980155952,2.328009683082629,0.23963034623722862,1.6278087820101323,219,1.0,0.01122,good
1784885785090193380,2.3294978611732775,0.23669505729536242,1.6232748451813015,221,0.991,0.01013,good
1784885785210182592,2.3299703544813792,0.23696140270965899,1.6203347114800677,215,1.0,0.00988,good
1784885785320173825,2.329616653965875,0.2375589670072785,1.6211166574620866,202,1.0,0.00733,good
1784885785430165818,2.3319592710450117,0.2373986518690367,1.6256026221716653,213,1.0,0.0099,good
