t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:e5:73,CESI_Recherche,-52.0,2472.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:e5:74,CESI_Iot,-51.0,2472.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:e5:70,CESI_Corp,-52.0,2472.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,02:91:9e:71:b0:15,poppy_net,-32.0,2472.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:91:c0,CESI_Corp,-55.0,5320.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:91:c1,CESI_HotSpot,-56.0,5320.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:91:c2,CESI_Robots,-56.0,5320.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:91:c3,CESI_Recherche,-56.0,5320.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:91:c4,CESI_Iot,-56.0,5320.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a0:d2:d0,CESI_Corp,-77.0,5540.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-77.0,5540.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a0:d2:d2,CESI_Robots,-77.0,5540.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a0:d2:d3,CESI_Recherche,-77.0,5540.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a0:d2:d4,CESI_Iot,-77.0,5540.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:f4:50,CESI_Corp,-66.0,5580.0,4
