t_ns,x,y,yaw,n_matched,inlier_frac,rmse_m,quality
1789550197077763034,-3.8002662833479053,2.8116326593717798,-0.37412095929933575,221,1.0,0.00784,good
1789550197187747394,-3.780900408981143,2.8008142835974454,-0.3650237067954738,227,1.0,0.00809,good
1789550197297851441,-3.7600708972876586,2.790040701669493,-0.3711319125420893,226,0.9956,0.00519,good
1789550197407755125,-3.749894359959124,2.7843426220827086,-0.3207485696094088,230,1.0,0.0102,good
1789550197517754260,-3.732368814729529,2.779200486446817,-0.30316130808563924,228,1.0,0.01061,good
1789550197627820867,-3.7119092097322106,2.7733910418072734,-0.2798839792640185,225,1.0,0.00854,good
1789550197727775047,-3.6987790588985883,2.769764582245554,-0.21275079216029738,223,1.0,0.0086,good
1789550197847843227,-3.6775880114072965,2.767201004368215,-0.1692176326381214,227,1.0,0.01124,good
1789550197957746078,-3.6541600698265304,2.7638324707535498,-0.15854312403763363,225,1.0,0.00547,good
1789550198067759852,-3.6312628134558236,2.7613716292545814,-0.15112280674208933,228,1.0,0.0051,good
1789550198177843760,-3.6093516736514357,2.758314031183714,-0.15057326140797517,226,1.0,0.00953,good
1789550198287772485,-3.589898177087301,2.7547721391903033,-0.14704250106398065,225,1.0,0.00973,good
1789550198397747223,-3.568389451093113,2.7514496959090735,-0.14528666299519633,223,1.0,0.00576,good
1789550198507748920,-3.5429912929913243,2.747634917496303,-0.1474383112831508,222,0.9955,0.00556,good
1789550198617758690,-3.520426986139355,2.744281181499422,-0.14659842338887,224,1.0,0.00597,good
1789550198727824100,-3.4987049722716406,2.7411410375834184,-0.1420519109444565,220,1.0,0.00725,good
1789550198837781081,-3.475406382413703,2.73667969226552,-0.13957185643944772,222,1.0,0.0064,good
1789550198947755707,-3.4500769970459872,2.7334737922481223,-0.1422976422883118,223,1.0,0.00845,good
1789550199057754158,-3.4254889206755332,2.7299262215027023,-0.14278453839333707,225,1.0,0.00864,good
1789550199167767157,-3.4020091442488143,2.726587189895613,-0.14580100215553252,223,1.0,0.00577,good
1789550199277720904,-3.376082003429075,2.722762277898248,-0.14075418309805102,223,1.0,0.00741,good
1789550199388882696,-3.353512404239736,2.718436855036089,-0.14614272276507848,217,1.0,0.00547,good
1789550199497744809,-3.3310257535859034,2.7140489120634874,-0.14324891228469672,225,1.0,0.00563,good
1789550199607764048,-3.3045938086048134,2.710726453648076,-0.14716348759363232,218,0.9954,0.00836,good
1789550199717725090,-3.280597634702565,2.7067727838479096,-0.14548259419188028,220,1.0,0.00591,good
1789550199827784546,-3.25567676933418,2.703209350812321,-0.14822362585073837,217,1.0,0.00868,good
1789550199927758757,-3.2339071275585405,2.700358611344094,-0.14694792617656227,220,0.9955,0.00896,good
1789550200047760009,-3.2109444560102562,2.6940228200087932,-0.1478628910120936,223,0.9955,0.01049,good
1789550200147747226,-3.1890444277208703,2.691078680487829,-0.15102445255255706,221,1.0,0.0065,good
1789550200257748364,-3.1649169826883283,2.688815257307518,-0.1558785758438435,218,0.9954,0.00622,good
1789550200377761532,-3.141649948931911,2.6850056101281163,-0.1537003089912539,222,1.0,0.0053,good
1789550200477759748,-3.118023897507337,2.6815461300199,-0.1452589777111222,218,1.0,0.00537,good
1789550200597743773,-3.0942683344168036,2.677822142045856,-0.14548913310896452,222,0.9955,0.00529,good
1789550200697759931,-3.075426451704868,2.6746365180003853,-0.1469502038768067,219,1.0,0.00535,good
1789550200817747399,-3.049120229069618,2.6711593298918923,-0.14427109524788875,222,1.0,0.00892,good
1789550200917781296,-3.027262616114578,2.6677150574208595,-0.1429325153380925,221,1.0,0.00649,good
1789550201027738751,-3.005909056085342,2.66321863040162,-0.1445504727145155,218,1.0,0.00691,good
1789550201147762110,-2.979320662993733,2.6593444183837534,-0.14484147516293192,218,1.0,0.00455,good
1789550201247754373,-2.956444469652814,2.655880707480793,-0.1469127573722793,226,1.0,0.00823,good
1789550201357757018,-2.933803666727647,2.6527841970546446,-0.14531659933210353,223,1.0,0.00509,good
1789550201477704035,-2.9106299651749614,2.6485639687779767,-0.15056044765094992,217,1.0,0.00508,good
1789550201577748514,-2.8851635059442007,2.6453129666422486,-0.14931930372296365,218,1.0,0.00944,good
1789550201697773335,-2.8619893847175417,2.642497629150286,-0.14775134047978367,220,1.0,0.00547,good
1789550201807754872,-2.836990682341715,2.6402498365732647,-0.14018284967750216,221,1.0,0.00656,good
1789550201907758022,-2.814846649096519,2.6364043879630077,-0.13911428562045927,209,1.0,0.00459,good
1789550202027847130,-2.789932337240654,2.632673747233902,-0.13941370907536957,220,0.9955,0.00838,good
1789550202127812627,-2.765439962047039,2.6288215641925397,-0.14294165195620256,219,1.0,0.0093,good
1789550202238157476,-2.7431239824434166,2.6258779980688125,-0.14813902834972684,222,1.0,0.0076,good
1789550202357900953,-2.7171524120309973,2.62150735900548,-0.1478248698656757,225,1.0,0.00808,good
1789550202457750596,-2.6949918096486494,2.618377299549089,-0.14405965975457338,221,0.9955,0.00575,good
1789550202577756853,-2.668574666650668,2.6147212334016428,-0.14298625639643195,218,1.0,0.00846,good
1789550202677792342,-2.646285180262582,2.6142311253671164,-0.14334393756805697,220,0.9955,0.00826,good
1789550202787721986,-2.6210558351334603,2.6090195474571707,-0.14215595107421586,226,0.9956,0.00503,good
1789550202907759499,-2.596483479682878,2.6067967802736502,-0.14460039969099572,215,1.0,0.00882,good
1789550203007782766,-2.5739671330641944,2.604656815994697,-0.14206391139439603,222,0.991,0.00828,good
1789550203127768052,-2.548457026914824,2.60196406525913,-0.14796451857497075,225,0.9956,0.01004,good
1789550203227760278,-2.5264782525209526,2.597347719310935,-0.15488497497846357,229,0.9956,0.00547,good
1789550203337780937,-2.5017766888029103,2.593752417467783,-0.154856692397819,222,0.9955,0.00803,good
1789550203457748670,-2.475310944228869,2.5898722857106042,-0.1577307274311093,221,1.0,0.00837,good
1789550203557953386,-2.4525377180886045,2.5866518959127465,-0.15670075345883674,219,1.0,0.01061,good
1789550203677771380,-2.426098820346333,2.582507565583762,-0.14971624205838932,225,1.0,0.00832,good
1789550203787770412,-2.4026715196293917,2.5779283566792035,-0.14796845253683724,221,0.991,0.0066,good
1789550203888160122,-2.3788991569825675,2.573719537154621,-0.1510271293302428,219,1.0,0.00932,good
1789550204007763514,-2.3502247125007285,2.569467418037055,-0.153635920930878,225,1.0,0.00851,good
1789550204117757760,-2.3267209964906597,2.5688171150272376,-0.14931928583455203,221,1.0,0.00743,good
1789550204227839068,-2.3026505775141217,2.563742360375713,-0.1537753566993401,223,0.991,0.00624,good
1789550204337775136,-2.2798151840699843,2.5608692474449883,-0.1515289861241567,222,0.9955,0.0074,good
1789550204437785665,-2.257727829877651,2.557918461380076,-0.15210635572541367,221,1.0,0.00752,good
1789550204557758183,-2.232152291381663,2.555108835924522,-0.14651354642063397,220,1.0,0.00748,good
1789550204667755521,-2.207963696032683,2.5533524078312624,-0.1400396578266625,219,0.9954,0.00824,good
1789550204777752025,-2.181843096469436,2.548535709422942,-0.14055695103336355,215,1.0,0.00781,good
1789550204887799060,-2.1574098438544205,2.545063482730965,-0.1385896906619675,216,1.0,0.01082,good
1789550204987755837,-2.1379407308788103,2.5411052058878636,-0.13988536491007,220,0.9955,0.012,good
1789550205107747362,-2.1129804781412846,2.5375862142967485,-0.13721084850204712,223,0.9955,0.00774,good
1789550205217746265,-2.088234384511524,2.534710892085303,-0.13633967822491247,217,1.0,0.00866,good
1789550205317744213,-2.0649227040513005,2.5295200896530643,-0.14163896745087382,218,0.9954,0.00774,good
1789550205437749161,-2.0500287474024925,2.5252683626537666,-0.19213819834273616,218,1.0,0.01397,good
1789550205547704902,-2.0416818119103857,2.5202801756634057,-0.2576600796354989,222,1.0,0.01291,good
1789550205658128803,-2.030289878632756,2.5183549209761478,-0.3278648553553787,212,1.0,0.01126,good
1789550205767752477,-2.0155778250802427,2.5115492946098037,-0.4017657853723835,222,0.991,0.01123,good
1789550205877782653,-1.9939595428723658,2.501826758798629,-0.4202047304806665,215,1.0,0.01294,good
1789550205987785962,-1.9720293404985354,2.490150842062441,-0.42189136606083566,219,0.9954,0.00865,good
1789550206097759212,-1.9499840336843732,2.479103128939226,-0.4221990256768777,210,0.9952,0.00803,good
1789550206207756697,-1.927214301924057,2.4708217232180925,-0.4214052764677041,219,0.9863,0.01238,good
1789550206317753683,-1.9074009592111805,2.464146494359561,-0.41915666873793733,210,0.9905,0.01376,good
1789550206427744929,-1.8963083715804347,2.45688215314615,-0.47680558532502215,214,0.9953,0.0128,good
1789550206538467948,-1.882134174372458,2.4501335898938015,-0.5552227772866688,215,0.9953,0.01612,good
1789550206647761786,-1.8754311627285591,2.445177486543186,-0.6378101291103564,215,0.986,0.01103,good
1789550206757769549,-1.8653933122917914,2.4378828656751432,-0.7248113829658946,216,0.9907,0.0104,good
1789550206867743778,-1.842541511033179,2.4263324221889873,-0.7488850314465181,214,0.9953,0.01208,good
1789550206977756429,-1.8241441678899046,2.4101045959846794,-0.7467677665068326,216,0.9907,0.01114,good
1789550207087776053,-1.8162482590173499,2.403618177448239,-0.7951495301517639,215,0.986,0.01411,good
1789550207197754606,-1.8098821799651958,2.395064347668534,-0.8731062716342779,207,0.9903,0.01251,good
1789550207307751731,-1.8023407155364182,2.384485462104396,-0.954638201501883,212,0.9953,0.01391,good
1789550207417763836,-1.793440497458859,2.375942938296244,-1.025793401401905,214,0.9813,0.00933,good
1789550207527747037,-1.7801449347491685,2.362299178942578,-1.0753872810669167,199,0.995,0.01197,good
1789550207637749680,-1.7676742949754094,2.3430343461519745,-1.08586201487495,210,1.0,0.01118,good
1789550207747768487,-1.7563200106163077,2.3234883119437084,-1.0895463891794333,204,0.9951,0.0103,good
1789550207847751384,-1.7453997527656608,2.309073094552391,-1.0943823349912292,217,1.0,0.01013,good
1789550207967760515,-1.7357831554879022,2.2862648337329947,-1.0924574618318748,212,0.9811,0.00992,good
1789550208067749462,-1.7315182838426513,2.2744693145726074,-1.1453922286183869,220,0.9864,0.01435,good
1789550208187757584,-1.7291886770580949,2.260823539426924,-1.2232109136607374,214,1.0,0.01393,good
1789550208287789041,-1.7207748431811476,2.243776239681748,-1.2808518501064319,211,1.0,0.01356,good
1789550208397782287,-1.7197128009288112,2.2293916522117883,-1.3316578056851978,218,1.0,0.01497,good
1789550208517755099,-1.718057197804102,2.2139179233176525,-1.4086300419684294,207,0.9952,0.01174,good
1789550208617748839,-1.7101009577159112,2.1985294868245924,-1.4645537848925774,209,0.9952,0.01412,good
1789550208727762509,-1.7067547227555901,2.1745811304257785,-1.4827449888004989,219,1.0,0.01209,good
1789550208837747867,-1.704931867688779,2.153006735686514,-1.4850171775737506,206,1.0,0.01293,good
1789550208947786441,-1.699903942422957,2.12958641430352,-1.490916331966438,207,0.9952,0.01214,good
1789550209057777277,-1.6970383872279922,2.1095788535720392,-1.4899624013714885,206,0.9951,0.01214,good
1789550209167759258,-1.6925822195886056,2.0872282185351723,-1.4890922592678095,210,1.0,0.01211,good
1789550209277771197,-1.6922661722886407,2.0650272145719817,-1.479784927396935,206,0.9903,0.01115,good
1789550209387750252,-1.6885559184465526,2.0401248236750895,-1.5088756856537782,213,1.0,0.01416,good
1789550209497820554,-1.6838648162940602,2.0226019209524466,-1.5449092423366741,209,1.0,0.01032,good
1789550209607766243,-1.6847053327464694,1.9983632082413276,-1.5616276982278283,210,1.0,0.01139,good
1789550209717747502,-1.682518887927655,1.9754238582660606,-1.570694834452221,211,1.0,0.00793,good
1789550209817724958,-1.683033585749577,1.9560965848458811,-1.574507467919035,212,1.0,0.01208,good
1789550209938992700,-1.6834242572104323,1.9338071346465795,-1.579363393699267,204,0.9951,0.01057,good
1789550210037755334,-1.6831397183421986,1.9135235590533344,-1.5767648248657473,202,1.0,0.01116,good
1789550210157750588,-1.6830615893540937,1.8878827592267549,-1.5745102064888743,213,1.0,0.01174,good
1789550210257739591,-1.6823358192785074,1.8662571064702451,-1.571518197379364,214,0.9953,0.0086,good
1789550210367756503,-1.6816611130231958,1.8421508490025709,-1.5676235804424439,217,1.0,0.00961,good
1789550210477734162,-1.6816846293623948,1.8199729085008338,-1.572782685186825,217,1.0,0.00879,good
1789550210587830656,-1.6810203496790521,1.7958821695780545,-1.5730059313036364,215,1.0,0.00624,good
1789550210697805537,-1.680179122478502,1.7736093350318174,-1.5701903320089425,217,1.0,0.00709,good
1789550210807762624,-1.6790673444891757,1.746701159336733,-1.5717068679299209,222,1.0,0.00623,good
1789550210917782684,-1.6779622792079536,1.7241458926585373,-1.5712307366172535,223,1.0,0.00722,good
1789550211027837349,-1.6780320878560282,1.6996383359016365,-1.5730355266205944,222,1.0,0.01214,good
1789550211137764895,-1.6766764057826518,1.6737141462441543,-1.5732107958488328,231,1.0,0.00602,good
1789550211247753674,-1.6769131948997082,1.6512142952415336,-1.567105244413263,225,1.0,0.00695,good
1789550211357744822,-1.6772907516660267,1.6286193344706503,-1.5667517394653825,229,1.0,0.00474,good
1789550211467864213,-1.676880156007219,1.6035371196970842,-1.571764958628638,232,1.0,0.00672,good
1789550211577745654,-1.6766067802494227,1.5794954314198058,-1.56922716981401,235,1.0,0.00723,good
1789550211687770928,-1.6740996143686455,1.5576966573185604,-1.5703841380238768,235,1.0,0.00798,good
1789550211797748523,-1.673742295467282,1.5358887928231266,-1.5702486454538935,237,1.0,0.00503,good
1789550211907759743,-1.6746292933916058,1.5122571420036302,-1.5700930882501212,236,1.0,0.00661,good
1789550212017747817,-1.674005683723673,1.4896085929301135,-1.5700612611413887,235,1.0,0.00787,good
1789550212127751938,-1.6737860810651526,1.4656112799386114,-1.5720253754174698,234,1.0,0.00532,good
1789550212237748356,-1.6737352375590295,1.4415503927692461,-1.5715512550360764,232,1.0,0.00641,good
1789550212347755791,-1.6727949316262969,1.4156190325555276,-1.5712523881395264,238,1.0,0.00936,good
1789550212457765300,-1.672786307106535,1.3908075173547458,-1.5704826720518252,239,1.0,0.00737,good
1789550212567847448,-1.6733878091656464,1.3681756664025566,-1.5686227815590874,235,1.0,0.00621,good
1789550212687782675,-1.6725142517232923,1.3418258400457237,-1.57149443560762,237,0.9958,0.00504,good
1789550212787767368,-1.67253269502299,1.3199280007907772,-1.5703025182647814,235,1.0,0.00563,good
1789550212897978498,-1.672299872951499,1.293843630600567,-1.571964135619589,237,1.0,0.00463,good
1789550213017747098,-1.6721775097690883,1.267393541905432,-1.5667937407903365,239,1.0,0.00453,good
1789550213117752116,-1.6727972145527086,1.2441392612508733,-1.5649211323019545,237,1.0,0.00731,good
1789550213237768546,-1.6709540462506145,1.2180821685224734,-1.5611233174000827,232,1.0,0.00612,good
1789550213337779340,-1.6699776248038336,1.1958265594224664,-1.560342173418663,235,1.0,0.00331,good
1789550213447762457,-1.6681992366718774,1.1723865250385783,-1.560164186958602,237,1.0,0.00359,good
1789550213567780498,-1.6678047233660287,1.1457321706956236,-1.5545170367738355,236,0.9958,0.00912,good
1789550213677746283,-1.669800524749095,1.1284862906034365,-1.582907716493277,228,0.9956,0.01158,good
1789550213787962517,-1.6688021367974186,1.104435498560819,-1.6092175066512147,225,1.0,0.00758,good
1789550213897765305,-1.6711317603187237,1.0799444080158078,-1.6213781619279326,226,1.0,0.00581,good
1789550214007759679,-1.6711415511622838,1.0555718019785483,-1.6277838200285164,240,1.0,0.00452,good
1789550214117748861,-1.67296011075174,1.0291787073443972,-1.6293931591517385,230,1.0,0.00554,good
1789550214227775946,-1.674493437702497,1.0032900857433151,-1.6328308108388836,237,1.0,0.00581,good
1789550214337819362,-1.6750334408078262,0.9791603142988718,-1.635190646062494,232,1.0,0.00329,good
1789550214447762329,-1.6751613698194443,0.9560820281648621,-1.637973033067529,230,1.0,0.00446,good
1789550214547740676,-1.6770452899479305,0.9338712459599176,-1.6394705875595428,231,1.0,0.00515,good
1789550214667750600,-1.679072069139015,0.9076966169405796,-1.6370397262515557,226,1.0,0.00373,good
1789550214767762998,-1.6806743257822117,0.8854321832130867,-1.6373998514207388,234,1.0,0.00261,good
1789550214877846224,-1.6824866205571756,0.8622271927201539,-1.6382081058183051,231,1.0,0.0035,good
1789550214997753143,-1.684406483164053,0.8372154109600402,-1.6380265401020646,235,1.0,0.00271,good
1789550215097776330,-1.6863728323086289,0.8179357925579577,-1.6357606434520753,232,1.0,0.00466,good
1789550215217763823,-1.687381839765479,0.7905198833483608,-1.6362476538760424,237,1.0,0.00361,good
1789550215317722741,-1.6886161002903222,0.7668809381071207,-1.6377680347868264,233,1.0,0.00442,good
1789550215427756504,-1.6905781642918432,0.7443137646963887,-1.6421076994977428,232,1.0,0.00332,good
1789550215537771787,-1.6922415365286037,0.7215273274656105,-1.6432692194237932,230,1.0,0.00368,good
1789550215647768813,-1.6940107372421866,0.696294008798556,-1.6407992826671889,226,1.0,0.0034,good
1789550215758260700,-1.6959183569445861,0.67409972806543,-1.6398067510858347,220,1.0,0.00406,good
1789550215867783752,-1.6984135579912005,0.6506709255300182,-1.6423530601619094,221,1.0,0.00423,good
1789550215977750727,-1.6997179777962443,0.6274242553612139,-1.6427555554944233,216,1.0,0.0038,good
1789550216087853698,-1.7011878358404688,0.6005701632328321,-1.644542196417966,218,1.0,0.00355,good
1789550216197769802,-1.7033964113187299,0.5771690188603756,-1.6417681985790022,224,1.0,0.00319,good
1789550216307754731,-1.706950266388518,0.5534614324850166,-1.642305062332934,220,1.0,0.00382,good
1789550216417752121,-1.708556535925066,0.5282198709367653,-1.642979865539646,232,1.0,0.0047,good
1789550216527774989,-1.71068885897333,0.5044049856153795,-1.645208769265871,226,1.0,0.00669,good
1789550216637791784,-1.71327841834253,0.48064497412895296,-1.6453426996619867,229,1.0,0.00509,good
1789550216747745495,-1.7140978834236869,0.4568565212338659,-1.646872611068263,229,1.0,0.00311,good
1789550216857747088,-1.7156478120400376,0.4345556675017476,-1.647842971488177,227,1.0,0.00484,good
1789550216967749848,-1.7175950807700535,0.40837385491254047,-1.6467388687938336,225,1.0,0.00579,good
1789550217077765713,-1.719833269654937,0.3843433379683951,-1.6444438755269444,231,1.0,0.0048,good
1789550217188014656,-1.7213402198410577,0.3614025833544596,-1.6430853145241706,229,1.0,0.00565,good
1789550217297757795,-1.722263814909619,0.33738138746172086,-1.6456228114276474,220,1.0,0.00336,good
1789550217407750087,-1.7250776970208883,0.3164424084217094,-1.647425343807033,225,1.0,0.00509,good
1789550217517771264,-1.7283613377505456,0.290403074015208,-1.64248407955213,226,1.0,0.01018,good
1789550217627798403,-1.7296550495555851,0.2636979867070379,-1.6401761681850726,227,1.0,0.00352,good
1789550217737837614,-1.7303691075796488,0.2389979555256881,-1.6423401045867776,231,0.9957,0.00346,good
1789550217847770506,-1.7320258955116412,0.21504450511818296,-1.6402272549149786,231,0.9957,0.00277,good
1789550217957745004,-1.7324100117831467,0.19255741160565115,-1.6394135114816584,238,1.0,0.00315,good
1789550218067748383,-1.7343946499464957,0.16858597338944487,-1.6395393344863758,228,1.0,0.0034,good
1789550218177760055,-1.7359774568097315,0.14331437959882767,-1.6394058549133945,235,1.0,0.00478,good
1789550218287754192,-1.735982067656829,0.11934130488987377,-1.6374422397390112,232,1.0,0.00499,good
1789550218397776122,-1.7380319270187323,0.09627419078878846,-1.6389818851533262,231,1.0,0.00728,good
1789550218507775832,-1.7391420587715625,0.07074261375532831,-1.6396067751673444,224,1.0,0.00376,good
1789550218617778283,-1.7405042877869707,0.04600640863118462,-1.6395846766123274,231,1.0,0.00313,good
1789550218727923567,-1.742235351769913,0.022038113905692554,-1.641728065845632,232,1.0,0.00473,good
1789550218837812255,-1.744214156540331,-0.0007081411000273742,-1.6404566896811474,235,1.0,0.00635,good
1789550218947776433,-1.7454722351867515,-0.025498121186795293,-1.6366420738552592,229,0.9956,0.00862,good
1789550219057731535,-1.7469218380041223,-0.049185752455243814,-1.6374489766289255,229,1.0,0.00351,good
1789550219167784214,-1.7493514733468825,-0.07285056389964992,-1.6431105141750895,228,1.0,0.00372,good
1789550219277746220,-1.750942804489088,-0.09596761576459754,-1.648499961863662,233,1.0,0.00497,good
1789550219388039440,-1.7529588855774036,-0.119561070076804,-1.6511932737207309,236,1.0,0.00428,good
1789550219497793400,-1.7545808185112974,-0.14445915437306994,-1.6474035168541834,230,1.0,0.00442,good
1789550219607760868,-1.7548813106484455,-0.16771942815650037,-1.6429054557904614,230,1.0,0.00511,good
1789550219717723892,-1.7568416396837658,-0.19066361415427133,-1.6466885747949151,232,1.0,0.0025,good
1789550219827836155,-1.7591345878865121,-0.21536681313989373,-1.644370810373893,235,1.0,0.00794,good
1789550219927803327,-1.760164718238445,-0.2374922549853204,-1.6431864814502994,231,1.0,0.003,good
1789550220047757720,-1.7630240773521726,-0.26231300713262706,-1.64125174289359,234,1.0,0.00623,good
1789550220157750290,-1.7643563794138297,-0.28695380396037745,-1.644190445255288,229,1.0,0.00745,good
1789550220257773041,-1.7663376019064054,-0.3083307464478604,-1.6488104176460017,235,0.9957,0.00539,good
1789550220377721209,-1.7673525658760552,-0.335119297341338,-1.6450178684516772,230,1.0,0.00784,good
1789550220477771086,-1.770054680194994,-0.3557928657348164,-1.6474759758954163,229,1.0,0.00415,good
1789550220597768951,-1.7719655563491576,-0.3785951513519701,-1.6469962757789738,232,1.0,0.00403,good
1789550220707814107,-1.7729140734302444,-0.40401526146624117,-1.6423648002139448,232,1.0,0.00427,good
1789550220807800048,-1.77387218530361,-0.42514066529263145,-1.641988456824896,236,1.0,0.00542,good
1789550220927746735,-1.7757721798386037,-0.4506712472561256,-1.6365387584080733,236,1.0,0.00608,good
1789550221037775243,-1.7775534531697557,-0.4743519206993965,-1.6392249336872828,230,1.0,0.00438,good
1789550221147764844,-1.7796461979082538,-0.4988833180272312,-1.641312068426479,233,0.9871,0.00757,good
1789550221257743169,-1.780932961267049,-0.5238168155359118,-1.6420606167850382,232,1.0,0.00953,good
1789550221357806077,-1.782181755988235,-0.5474313319847167,-1.639437423740577,238,1.0,0.00623,good
1789550221477759534,-1.7830778986013773,-0.5710515175818758,-1.6361029647355771,234,1.0,0.00333,good
1789550221577777892,-1.7858427323540917,-0.5904090477249544,-1.63874264392969,237,1.0,0.00388,good
1789550221697774307,-1.788323114262898,-0.6176528717042229,-1.6353618948381776,242,1.0,0.00368,good
1789550221797786480,-1.7896093024475412,-0.6423392064477605,-1.6378073518192162,238,1.0,0.00352,good
1789550221907751992,-1.7910729517477066,-0.6655250253361026,-1.6356696813986382,236,1.0,0.00447,good
1789550222027838190,-1.7921593767513486,-0.6918797332829307,-1.6372393390826592,240,1.0,0.00339,good
1789550222128184481,-1.7933777113794482,-0.7148790213386722,-1.6406217050705039,239,1.0,0.00305,good
1789550222247758242,-1.7963285639139228,-0.7422670819546797,-1.6386433177938289,240,1.0,0.00401,good
1789550222348068778,-1.7972796235175863,-0.7630261024463489,-1.640431196001343,236,0.9873,0.01138,good
1789550222457748119,-1.7932555639568761,-0.7774499795841476,-1.5886693365827906,229,0.9956,0.01442,good
1789550222567770007,-1.795547336209469,-0.7947135788971411,-1.5270808049070992,242,0.9876,0.01062,good
1789550222677747197,-1.7947902138871914,-0.8159716342426965,-1.5051880493202356,239,1.0,0.00655,good
1789550222787777658,-1.7941649979017782,-0.838930957301525,-1.4968592537532956,235,1.0,0.00443,good
1789550222897819710,-1.7932724495690302,-0.8615000245780844,-1.4945765149917645,235,1.0,0.00449,good
1789550223007726095,-1.792984151139703,-0.8836248360290748,-1.4977427117974653,239,1.0,0.00515,good
1789550223117759291,-1.7937443359055558,-0.9064822343638793,-1.496651127239762,239,1.0,0.0053,good
1789550223227744864,-1.791304407633408,-0.9311370921342061,-1.4988313268734557,236,1.0,0.00394,good
1789550223339064758,-1.7903987907597858,-0.9572143244233376,-1.4941681033380878,240,0.9958,0.00791,good
1789550223447748672,-1.7880452908795312,-0.9807577507551384,-1.494493181498423,239,1.0,0.00382,good
1789550223557775443,-1.7861124327001288,-1.0047683746519278,-1.4923196504244702,240,1.0,0.00435,good
1789550223667762756,-1.784427978019633,-1.0275096742195688,-1.4886634907107317,238,0.9958,0.00573,good
1789550223777752717,-1.782056007941727,-1.050066038145609,-1.48797533977569,240,0.9958,0.00421,good
1789550223887779025,-1.7790268145902646,-1.075188512731513,-1.4892441836644343,238,1.0,0.00672,good
1789550223997882915,-1.7793052936986145,-1.0983699616803115,-1.4869589941377976,239,1.0,0.00485,good
1789550224107747518,-1.776211603045748,-1.1254164799964992,-1.490651190481809,242,1.0,0.00685,good
1789550224217764877,-1.7752998890520535,-1.1482634584867792,-1.492166660119236,239,1.0,0.00389,good
1789550224327931865,-1.7712454998843796,-1.1706610329026064,-1.4934461314766152,241,1.0,0.00719,good
1789550224437774322,-1.7688012496749532,-1.195490838861961,-1.4864312986225,242,0.9959,0.00466,good
1789550224547764185,-1.766778080627553,-1.2194808180550032,-1.4852441388512372,240,1.0,0.00387,good
1789550224657745661,-1.7661617992705203,-1.241827983068316,-1.4833954478067828,242,1.0,0.00337,good
1789550224767750152,-1.7631245573450878,-1.2641172502784606,-1.4833126671162387,242,1.0,0.00513,good
1789550224877748810,-1.761337708653536,-1.2870763230320184,-1.482629211505728,239,1.0,0.00522,good
1789550224987817256,-1.759197511305388,-1.312944822575615,-1.481303414303267,241,1.0,0.00496,good
1789550225097745641,-1.7586976811950474,-1.336474889076319,-1.4850207839442702,240,1.0,0.00309,good
1789550225207747850,-1.756617248226595,-1.3582444627925983,-1.483170311975295,238,1.0,0.0039,good
1789550225317966159,-1.7542984155244408,-1.3841398810350458,-1.4835025162636832,238,1.0,0.00398,good
1789550225427810611,-1.7505370168901704,-1.4065860266925958,-1.4814989860269334,241,1.0,0.00477,good
1789550225537797821,-1.7483507367623388,-1.4301217561765587,-1.481237317845552,242,1.0,0.00392,good
1789550225647763701,-1.7472124098168866,-1.4499639992847986,-1.475941285991577,242,1.0,0.00578,good
1789550225757765965,-1.7450371330270213,-1.473568195363723,-1.4765414679075424,239,1.0,0.00465,good
1789550225867899045,-1.7417742742950961,-1.4939496260507783,-1.4788022194794161,242,0.9959,0.00459,good
1789550225977749533,-1.7405328362291446,-1.5218054461567938,-1.4773634754190346,241,1.0,0.00543,good
1789550226087756311,-1.7379242107934438,-1.546861152620356,-1.4797615763350829,239,1.0,0.00432,good
1789550226197761774,-1.736104031942822,-1.5723118001893681,-1.4830641402493712,241,1.0,0.00553,good
1789550226307754164,-1.7343907722926444,-1.5948836869426357,-1.4846795810300464,244,0.9959,0.00411,good
1789550226417755516,-1.732337349773091,-1.6191156903919615,-1.479390592106592,242,1.0,0.00567,good
1789550226527750702,-1.7312482250081056,-1.6451975938042678,-1.4794607041326657,242,1.0,0.00772,good
1789550226638484937,-1.7288353627992705,-1.6693462069566118,-1.4780063328783293,241,1.0,0.00427,good
1789550226747815416,-1.7266235823374574,-1.6920579667706344,-1.4789377893592912,240,1.0,0.00788,good
1789550226857715911,-1.7259032083440609,-1.7165688779553898,-1.4798704979000938,240,1.0,0.00782,good
1789550226967757313,-1.7231144365047117,-1.7419720608810314,-1.478450369867183,237,1.0,0.00591,good
1789550227077809748,-1.7241412172954915,-1.7656253333864278,-1.4790841387556564,241,1.0,0.01005,good
1789550227187814280,-1.719024917390539,-1.786151763931313,-1.5136228640019802,238,1.0,0.00752,good
1789550227297756264,-1.7171896504397601,-1.8082036913889348,-1.5184296207262948,237,1.0,0.00826,good
1789550227407757204,-1.7152436586636515,-1.8376303128188753,-1.5261218755566432,241,1.0,0.00905,good
1789550227517755737,-1.7117874295072453,-1.863787521114184,-1.5257711657812127,236,1.0,0.00784,good
1789550227627816002,-1.7126969543607156,-1.885405398386852,-1.5279216861433274,241,1.0,0.00466,good
1789550227737755247,-1.7133503872690579,-1.908824210739838,-1.5281178091749956,241,0.9959,0.00442,good
