t_ns,t_bag_ns,left_wheel_rad,right_wheel_rad,left_wheel_vel,right_wheel_vel
1789550291128500276,1789550291131766280,1512.365673729,1693.752791055,0.21762597709579895,0.22000007866411675
1789550291133224324,1789550291144676336,1512.365673729,1693.752791055,0.2168346099063597,0.22000007866411675
1789550291144547408,1789550291147683708,1512.500664057,1693.893917307,0.2168346099063597,0.22000007866411675
1789550291150366587,1789550291152616857,1512.500664057,1693.893917307,0.2168346099063597,0.22000007866411675
1789550291164436467,1789550291166653483,1512.500664057,1693.893917307,0.21762597709579895,0.22079144585355603
1789550291168492476,1789550291172353862,1512.644858271,1694.031975597,0.21762597709579895,0.22079144585355603
1789550291173461268,1789550291184423049,1512.644858271,1694.031975597,0.21762597709579895,0.21841734428523824
1789550291184836308,1789550291188558325,1512.784450542,1694.168499906,0.21762597709579895,0.21841734428523824
1789550291189212144,1789550291192574709,1512.784450542,1694.168499906,0.21762597709579895,0.21841734428523824
1789550291194577106,1789550291205536128,1512.784450542,1694.168499906,0.21841734428523824,0.2192087114746775
1789550291206178800,1789550291209446415,1512.927110775,1694.308092177,0.21841734428523824,0.2192087114746775
1789550291209000050,1789550291212519297,1512.927110775,1694.308092177,0.21841734428523824,0.2192087114746775
1789550291213376219,1789550291226963349,1512.927110775,1694.308092177,0.22000007866411675,0.22000007866411675
1789550291227776240,1789550291235007098,1513.069771008,1694.446150467,0.22000007866411675,0.22000007866411675
1789550291233237503,1789550291235888664,1513.069771008,1694.446150467,0.22000007866411675,0.22000007866411675
1789550291239538302,1789550291247565663,1513.069771008,1694.446150467,0.22000007866411675,0.21841734428523824
1789550291249430005,1789550291253343458,1513.203227355,1694.579606814,0.22000007866411675,0.21841734428523824
1789550291256344424,1789550291269284253,1513.203227355,1694.579606814,0.22000007866411675,0.22000007866411675
1789550291269738710,1789550291275017350,1513.347421569,1694.720733066,0.22000007866411675,0.22000007866411675
1789550291274203349,1789550291277634979,1513.347421569,1694.720733066,0.22000007866411675,0.22000007866411675
1789550291278827392,1789550291289548946,1513.347421569,1694.720733066,0.22079144585355603,0.22000007866411675
1789550291290310066,1789550291296352547,1513.485479859,1694.857257375,0.22079144585355603,0.22000007866411675
1789550291298559527,1789550291312016731,1513.485479859,1694.857257375,0.22000007866411675,0.21762597709579895
1789550291313709688,1789550291318515484,1513.623538149,1694.996849646,0.22000007866411675,0.21762597709579895
1789550291318548591,1789550291331326423,1513.623538149,1694.996849646,0.22000007866411675,0.21841734428523824
1789550291331332107,1789550291333710101,1513.761596439,1695.130305993,0.22000007866411675,0.21841734428523824
1789550291336469859,1789550291340625243,1513.761596439,1695.130305993,0.22000007866411675,0.21841734428523824
1789550291341444299,1789550291352476719,1513.761596439,1695.130305993,0.22079144585355603,0.21841734428523824
1789550291354443657,1789550291356528746,1513.90118871,1695.268364283,0.22079144585355603,0.21841734428523824
1789550291358290490,1789550291361675330,1513.90118871,1695.268364283,0.22079144585355603,0.21841734428523824
1789550291363263357,1789550291372880152,1513.90118871,1695.268364283,0.22079144585355603,0.2168346099063597
1789550291372661830,1789550291375903911,1514.037713019,1695.406422573,0.22079144585355603,0.2168346099063597
1789550291376456281,1789550291379647666,1514.037713019,1695.406422573,0.22079144585355603,0.2168346099063597
1789550291380165374,1789550291382657686,1514.037713019,1695.406422573,0.22079144585355603,0.2168346099063597
1789550291383339149,1789550291393716639,1514.037713019,1695.406422573,0.22079144585355603,0.21841734428523824
1789550291394154209,1789550291397198947,1514.178839271,1695.546014844,0.22079144585355603,0.21841734428523824
1789550291398325054,1789550291400583546,1514.178839271,1695.546014844,0.22079144585355603,0.21841734428523824
1789550291403284496,1789550291414870749,1514.178839271,1695.546014844,0.22079144585355603,0.21841734428523824
1789550291415209462,1789550291420821557,1514.316897561,1695.681005172,0.22079144585355603,0.21841734428523824
1789550291421753358,1789550291423511528,1514.316897561,1695.681005172,0.22079144585355603,0.21841734428523824
1789550291425158565,1789550291436353407,1514.316897561,1695.681005172,0.22000007866411675,0.2168346099063597
1789550291436025470,1789550291438978275,1514.4503539080001,1695.817529481,0.22000007866411675,0.2168346099063597
1789550291440576097,1789550291442439123,1514.4503539080001,1695.817529481,0.22000007866411675,0.2168346099063597
1789550291445636470,1789550291457721229,1514.4503539080001,1695.817529481,0.22000007866411675,0.21841734428523824
1789550291458324722,1789550291462401505,1514.593014141,1695.960189714,0.22000007866411675,0.21841734428523824
1789550291465536360,1789550291477946705,1514.593014141,1695.960189714,0.2192087114746775,0.21762597709579895
1789550291478471079,1789550291483829838,1514.724936507,1696.093646061,0.2192087114746775,0.21762597709579895
1789550291485079817,1789550291499758208,1514.724936507,1696.093646061,0.2192087114746775,0.2168346099063597
1789550291500696507,1789550291503175395,1514.864528778,1696.233238332,0.2192087114746775,0.2168346099063597
1789550291505535151,1789550291508531155,1514.864528778,1696.233238332,0.2192087114746775,0.2168346099063597
1789550291509494858,1789550291519991702,1514.864528778,1696.233238332,0.2192087114746775,0.2192087114746775
1789550291521006398,1789550291524221298,1515.001053087,1696.374364584,0.2192087114746775,0.2192087114746775
1789550291524634261,1789550291528783812,1515.001053087,1696.374364584,0.2192087114746775,0.2192087114746775
1789550291529386601,1789550291541231096,1515.001053087,1696.374364584,0.21841734428523824,0.21841734428523824
1789550291541276164,1789550291544679557,1515.134509434,1696.5108888930001,0.21841734428523824,0.21841734428523824
1789550291546656180,1789550291549668847,1515.134509434,1696.5108888930001,0.21841734428523824,0.21841734428523824
1789550291550076089,1789550291562987496,1515.134509434,1696.5108888930001,0.21762597709579895,0.21762597709579895
1789550291565408873,1789550291567873670,1515.274101705,1696.647413202,0.21762597709579895,0.21762597709579895
1789550291569667243,1789550291582903773,1515.274101705,1696.647413202,0.21762597709579895,0.21841734428523824
1789550291584690587,1789550291589542970,1515.412159995,1696.787005473,0.21762597709579895,0.21841734428523824
1789550291589809249,1789550291603702579,1515.412159995,1696.787005473,0.2168346099063597,0.21841734428523824
1789550291607406505,1789550291609192264,1515.545616342,1696.923529782,0.2168346099063597,0.21841734428523824
1789550291609902558,1789550291611632195,1515.545616342,1696.923529782,0.2168346099063597,0.21841734428523824
1789550291613882595,1789550291623360150,1515.545616342,1696.923529782,0.2168346099063597,0.2192087114746775
1789550291623474561,1789550291625247433,1515.685208613,1697.064656034,0.2168346099063597,0.2192087114746775
1789550291628216551,1789550291630576047,1515.685208613,1697.064656034,0.2168346099063597,0.2192087114746775
1789550291633233522,1789550291644745396,1515.685208613,1697.064656034,0.21762597709579895,0.22000007866411675
1789550291644424495,1789550291646950598,1515.824800884,1697.204248305,0.21762597709579895,0.22000007866411675
1789550291648495168,1789550291651904504,1515.824800884,1697.204248305,0.21762597709579895,0.22000007866411675
1789550291653590221,1789550291665420959,1515.824800884,1697.204248305,0.21762597709579895,0.21841734428523824
1789550291666097979,1789550291669914816,1515.964393155,1697.343840576,0.21762597709579895,0.21841734428523824
1789550291670240013,1789550291675976425,1515.964393155,1697.343840576,0.21762597709579895,0.21841734428523824
1789550291676723528,1789550291694756262,1515.964393155,1697.343840576,0.21762597709579895,0.21841734428523824
1789550291688403119,1789550291694978621,1516.103985426,1697.481898866,0.21762597709579895,0.21841734428523824
1789550291695747906,1789550291706477607,1516.103985426,1697.481898866,0.21841734428523824,0.2192087114746775
1789550291706450926,1789550291710172609,1516.240509735,1697.623025118,0.21841734428523824,0.2192087114746775
1789550291710182423,1789550291717580925,1516.240509735,1697.623025118,0.21841734428523824,0.2192087114746775
1789550291718096892,1789550291732840256,1516.240509735,1697.623025118,0.2192087114746775,0.2192087114746775
1789550291728304405,1789550291733008548,1516.380102006,1697.76415137,0.2192087114746775,0.2192087114746775
1789550291733961308,1789550291738800471,1516.380102006,1697.76415137,0.2192087114746775,0.2192087114746775
1789550291738578834,1789550291749468532,1516.380102006,1697.76415137,0.22000007866411675,0.22000007866411675
1789550291750282626,1789550291753923653,1516.519694277,1697.9037436410001,0.22000007866411675,0.22000007866411675
1789550291755476444,1789550291758303174,1516.519694277,1697.9037436410001,0.22000007866411675,0.22000007866411675
1789550291759111417,1789550291770927693,1516.519694277,1697.9037436410001,0.21841734428523824,0.2192087114746775
1789550291772028878,1789550291775263072,1516.659286548,1698.04026795,0.21841734428523824,0.2192087114746775
1789550291775228947,1789550291778748416,1516.659286548,1698.04026795,0.21841734428523824,0.2192087114746775
1789550291779402754,1789550291791028668,1516.659286548,1698.04026795,0.21841734428523824,0.21841734428523824
1789550291791555430,1789550291795484604,1516.794276876,1698.17832624,0.21841734428523824,0.21841734428523824
1789550291797577562,1789550291804228851,1516.794276876,1698.17832624,0.21841734428523824,0.21841734428523824
1789550291804936514,1789550291811656275,1516.794276876,1698.17832624,0.2192087114746775,0.2192087114746775
1789550291812326018,1789550291817112372,1516.935403128,1698.317918511,0.2192087114746775,0.2192087114746775
1789550291817117501,1789550291820999441,1516.935403128,1698.317918511,0.2192087114746775,0.2192087114746775
1789550291821011032,1789550291832526423,1516.935403128,1698.317918511,0.2192087114746775,0.21841734428523824
1789550291833185797,1789550291838496026,1517.073461418,1698.457510782,0.2192087114746775,0.21841734428523824
1789550291840427506,1789550291853324859,1517.073461418,1698.457510782,0.2192087114746775,0.21841734428523824
1789550291855382230,1789550291857564824,1517.213053689,1698.6001710150001,0.2192087114746775,0.21841734428523824
1789550291860292308,1789550291862338403,1517.213053689,1698.6001710150001,0.2192087114746775,0.21841734428523824
1789550291863204434,1789550291875181578,1517.213053689,1698.6001710150001,0.22000007866411675,0.2192087114746775
1789550291875255290,1789550291879018709,1517.35264596,1698.738229305,0.22000007866411675,0.2192087114746775
1789550291879686100,1789550291883724389,1517.35264596,1698.738229305,0.22000007866411675,0.2192087114746775
1789550291884478787,1789550291901503787,1517.35264596,1698.738229305,0.21841734428523824,0.21841734428523824
1789550291901082863,1789550291905026923,1517.487636288,1698.874753614,0.21841734428523824,0.21841734428523824
1789550291915663878,1789550291920687126,1517.487636288,1698.874753614,0.21841734428523824,0.21841734428523824
1789550291919195531,1789550291923672501,1517.627228559,1699.014345885,0.21841734428523824,0.21841734428523824
1789550291923257780,1789550291929139505,1517.627228559,1699.014345885,0.21841734428523824,0.21841734428523824
1789550291928225313,1789550291939752444,1517.627228559,1699.014345885,0.21841734428523824,0.21841734428523824
1789550291939548472,1789550291943607739,1517.768354811,1699.155472137,0.21841734428523824,0.21841734428523824
1789550291946349832,1789550291958817965,1517.768354811,1699.155472137,0.21762597709579895,0.21841734428523824
1789550291960329410,1789550291962442958,1517.906413101,1699.296598389,0.21762597709579895,0.21841734428523824
1789550291964242789,1789550291966483228,1517.906413101,1699.296598389,0.21762597709579895,0.21841734428523824
1789550291968359456,1789550291978410490,1517.906413101,1699.296598389,0.21762597709579895,0.22000007866411675
1789550291978916533,1789550291980320066,1518.0444713910001,1699.434656679,0.21762597709579895,0.22000007866411675
1789550291983150425,1789550291985505292,1518.0444713910001,1699.434656679,0.21762597709579895,0.22000007866411675
1789550291998753839,1789550292002181154,1518.0444713910001,1699.434656679,0.21762597709579895,0.2192087114746775
1789550292003147209,1789550292006801754,1518.182529681,1699.5727149690001,0.21762597709579895,0.2192087114746775
1789550292008215915,1789550292021740757,1518.182529681,1699.5727149690001,0.2168346099063597,0.21841734428523824
1789550292021323091,1789550292027524403,1518.322121952,1699.71230724,0.2168346099063597,0.21841734428523824
1789550292027929441,1789550292042265397,1518.322121952,1699.71230724,0.21762597709579895,0.22000007866411675
1789550292043047773,1789550292046181091,1518.463248204,1699.853433492,0.21762597709579895,0.22000007866411675
1789550292048631853,1789550292063837635,1518.463248204,1699.853433492,0.21762597709579895,0.22000007866411675
1789550292066622741,1789550292070601260,1518.602840475,1699.994559744,0.21762597709579895,0.22000007866411675
1789550292070563747,1789550292084118011,1518.602840475,1699.994559744,0.21762597709579895,0.22000007866411675
1789550292085031610,1789550292090024159,1518.742432746,1700.132618034,0.21762597709579895,0.22000007866411675
1789550292088784215,1789550292094799256,1518.742432746,1700.132618034,0.21762597709579895,0.22000007866411675
1789550292103651914,1789550292107555406,1518.742432746,1700.132618034,0.21762597709579895,0.22079144585355603
1789550292108814514,1789550292111144829,1518.8835589980001,1700.270676324,0.21762597709579895,0.22079144585355603
1789550292113146893,1789550292125515576,1518.8835589980001,1700.270676324,0.21762597709579895,0.2192087114746775
1789550292125277386,1789550292130889963,1519.026219231,1700.408734614,0.21762597709579895,0.2192087114746775
1789550292130328575,1789550292134025429,1519.026219231,1700.408734614,0.21762597709579895,0.2192087114746775
1789550292134450260,1789550292145651064,1519.026219231,1700.408734614,0.21762597709579895,0.21841734428523824
1789550292146345008,1789550292150855251,1519.16274354,1700.5452589230001,0.21762597709579895,0.21841734428523824
1789550292152461535,1789550292154831863,1519.16274354,1700.5452589230001,0.21762597709579895,0.21841734428523824
1789550292167715996,1789550292171880434,1519.16274354,1700.5452589230001,0.22000007866411675,0.22000007866411675
1789550292172409752,1789550292175442084,1519.306937754,1700.684851194,0.22000007866411675,0.22000007866411675
1789550292176113178,1789550292189281643,1519.306937754,1700.684851194,0.22079144585355603,0.2192087114746775
1789550292189588120,1789550292192545203,1519.443462063,1700.8213755030001,0.22079144585355603,0.2192087114746775
1789550292194336980,1789550292196360596,1519.443462063,1700.8213755030001,0.22079144585355603,0.2192087114746775
1789550292198067180,1789550292209295796,1519.443462063,1700.8213755030001,0.2192087114746775,0.2192087114746775
1789550292209384025,1789550292212255730,1519.586122296,1700.962501755,0.2192087114746775,0.2192087114746775
1789550292213029700,1789550292215838025,1519.586122296,1700.962501755,0.2192087114746775,0.2192087114746775
1789550292218097461,1789550292230716907,1519.586122296,1700.962501755,0.22000007866411675,0.22079144585355603
1789550292230253821,1789550292233980818,1519.725714567,1701.099026064,0.22000007866411675,0.22079144585355603
1789550292233904125,1789550292237264616,1519.725714567,1701.099026064,0.22000007866411675,0.22079144585355603
1789550292250357406,1789550292252396483,1519.725714567,1701.099026064,0.22000007866411675,0.21841734428523824
1789550292253688494,1789550292258667267,1519.863772857,1701.232482411,0.22000007866411675,0.21841734428523824
1789550292258347940,1789550292272600869,1519.863772857,1701.232482411,0.22000007866411675,0.21841734428523824
1789550292273842183,1789550292277948722,1520.001831147,1701.372074682,0.22000007866411675,0.21841734428523824
1789550292278139992,1789550292280991349,1520.001831147,1701.372074682,0.22000007866411675,0.21841734428523824
1789550292283003522,1789550292292816717,1520.001831147,1701.372074682,0.2215828130429953,0.2192087114746775
1789550292292395662,1789550292295135237,1520.1429573990001,1701.510132972,0.2215828130429953,0.2192087114746775
1789550292296385143,1789550292299093833,1520.1429573990001,1701.510132972,0.2215828130429953,0.2192087114746775
1789550292300001914,1789550292312850700,1520.1429573990001,1701.510132972,0.22079144585355603,0.2168346099063597
1789550292313434621,1789550292319527429,1520.28254967,1701.646657281,0.22079144585355603,0.2168346099063597
1789550292320204208,1789550292333903546,1520.28254967,1701.646657281,0.22079144585355603,0.21762597709579895
1789550292335069722,1789550292339746184,1520.419073979,1701.784715571,0.22079144585355603,0.21762597709579895
1789550292340626176,1789550292342626240,1520.419073979,1701.784715571,0.22079144585355603,0.21762597709579895
1789550292354283575,1789550292356442377,1520.419073979,1701.784715571,0.22079144585355603,0.21841734428523824
1789550292360592854,1789550292363900093,1520.555598288,1701.922773861,0.22079144585355603,0.21841734428523824
1789550292364596795,1789550292376147663,1520.555598288,1701.922773861,0.22000007866411675,0.2168346099063597
1789550292376504375,1789550292381780848,1520.692122597,1702.057764189,0.22000007866411675,0.2168346099063597
1789550292382579259,1789550292384936052,1520.692122597,1702.057764189,0.22000007866411675,0.2168346099063597
1789550292385530713,1789550292396853315,1520.692122597,1702.057764189,0.22079144585355603,0.21762597709579895
1789550292397645801,1789550292401866454,1520.830180887,1702.19735646,0.22079144585355603,0.21762597709579895
1789550292403817432,1789550292405591933,1520.830180887,1702.19735646,0.22079144585355603,0.21762597709579895
1789550292408451677,1789550292418461123,1520.830180887,1702.19735646,0.22000007866411675,0.21841734428523824
1789550292418240042,1789550292423950179,1520.968239177,1702.33541475,0.22000007866411675,0.21841734428523824
1789550292423193985,1789550292427995597,1520.968239177,1702.33541475,0.22000007866411675,0.21841734428523824
1789550292427999485,1789550292440348597,1520.968239177,1702.33541475,0.2192087114746775,0.2168346099063597
1789550292440102557,1789550292442298446,1521.104763486,1702.475007021,0.2192087114746775,0.2168346099063597
1789550292445572430,1789550292448614131,1521.104763486,1702.475007021,0.2192087114746775,0.2168346099063597
1789550292448242755,1789550292459588317,1521.104763486,1702.475007021,0.21841734428523824,0.21762597709579895
1789550292462321893,1789550292466368514,1521.241287795,1702.614599292,0.21841734428523824,0.21762597709579895
1789550292467295834,1789550292479487374,1521.241287795,1702.614599292,0.21841734428523824,0.21841734428523824
1789550292480344888,1789550292482471972,1521.374744142,1702.74958962,0.21841734428523824,0.21841734428523824
1789550292483264365,1789550292486883081,1521.374744142,1702.74958962,0.21841734428523824,0.21841734428523824
1789550292488314999,1789550292500648280,1521.374744142,1702.74958962,0.21762597709579895,0.21762597709579895
1789550292501117513,1789550292504041841,1521.515870394,1702.889181891,0.21762597709579895,0.21762597709579895
1789550292505437745,1789550292507806111,1521.515870394,1702.889181891,0.21762597709579895,0.21762597709579895
1789550292508105644,1789550292511039119,1521.515870394,1702.889181891,0.21762597709579895,0.21762597709579895
1789550292514127129,1789550292521851920,1521.515870394,1702.889181891,0.21762597709579895,0.2192087114746775
1789550292521507393,1789550292524933393,1521.652394703,1703.028774162,0.21762597709579895,0.2192087114746775
1789550292525191599,1789550292529048987,1521.652394703,1703.028774162,0.21762597709579895,0.2192087114746775
1789550292529649498,1789550292543330375,1521.652394703,1703.028774162,0.21762597709579895,0.21841734428523824
1789550292544163041,1789550292547322948,1521.791986974,1703.168366433,0.21762597709579895,0.21841734428523824
1789550292549271426,1789550292553730195,1521.791986974,1703.168366433,0.21762597709579895,0.21841734428523824
1789550292563363229,1789550292566273781,1521.791986974,1703.168366433,0.21762597709579895,0.21841734428523824
1789550292567967145,1789550292571535386,1521.930045264,1703.3094926850001,0.21762597709579895,0.21841734428523824
1789550292573152594,1789550292585930241,1521.930045264,1703.3094926850001,0.21762597709579895,0.2192087114746775
1789550292585921298,1789550292595299681,1522.066569573,1703.446016994,0.21762597709579895,0.2192087114746775
1789550292593481538,1789550292606154699,1522.066569573,1703.446016994,0.21762597709579895,0.21841734428523824
1789550292609442589,1789550292613123463,1522.204627863,1703.5856092650001,0.21762597709579895,0.21841734428523824
1789550292614109274,1789550292629914828,1522.204627863,1703.5856092650001,0.2168346099063597,0.21841734428523824
1789550292631469544,1789550292638291513,1522.341152172,1703.722133574,0.2168346099063597,0.21841734428523824
1789550292636780457,1789550292648661855,1522.341152172,1703.722133574,0.21841734428523824,0.2192087114746775
1789550292648557147,1789550292652572253,1522.480744443,1703.863259826,0.21841734428523824,0.2192087114746775
1789550292656372019,1789550292669159276,1522.480744443,1703.863259826,0.2192087114746775,0.2192087114746775
1789550292669657782,1789550292673194305,1522.620336714,1704.002852097,0.2192087114746775,0.2192087114746775
1789550292673266833,1789550292678089108,1522.620336714,1704.002852097,0.2192087114746775,0.2192087114746775
1789550292678544602,1789550292689080237,1522.620336714,1704.002852097,0.2192087114746775,0.2192087114746775
1789550292690088805,1789550292694199436,1522.758395004,1704.142444368,0.2192087114746775,0.2192087114746775
1789550292695388886,1789550292697635917,1522.758395004,1704.142444368,0.2192087114746775,0.2192087114746775
1789550292698354153,1789550292709398923,1522.758395004,1704.142444368,0.2192087114746775,0.22000007866411675
1789550292710227478,1789550292714260045,1522.899521256,1704.28357062,0.2192087114746775,0.22000007866411675
1789550292715290313,1789550292719690257,1522.899521256,1704.28357062,0.2192087114746775,0.22000007866411675
1789550292719284589,1789550292732049109,1522.899521256,1704.28357062,0.21841734428523824,0.2192087114746775
1789550292732311666,1789550292736753826,1523.036045565,1704.418560948,0.21841734428523824,0.2192087114746775
1789550292736812022,1789550292740525373,1523.036045565,1704.418560948,0.21841734428523824,0.2192087114746775
1789550292740562794,1789550292751974051,1523.036045565,1704.418560948,0.2192087114746775,0.2192087114746775
1789550292753452315,1789550292759826640,1523.177171817,1704.561221181,0.2192087114746775,0.2192087114746775
1789550292760471109,1789550292772962572,1523.177171817,1704.561221181,0.2192087114746775,0.2192087114746775
1789550292773101905,1789550292776951553,1523.315230107,1704.700813452,0.2192087114746775,0.2192087114746775
1789550292778042295,1789550292783828199,1523.315230107,1704.700813452,0.2192087114746775,0.2192087114746775
1789550292783497966,1789550292794132754,1523.315230107,1704.700813452,0.2192087114746775,0.21762597709579895
1789550292794314933,1789550292803020648,1523.453288397,1704.840405723,0.2192087114746775,0.21762597709579895
1789550292800408574,1789550292803210160,1523.453288397,1704.840405723,0.2192087114746775,0.21762597709579895
1789550292803208845,1789550292815780927,1523.453288397,1704.840405723,0.2192087114746775,0.21841734428523824
1789550292816235755,1789550292818851272,1523.594414649,1704.979997994,0.2192087114746775,0.21841734428523824
1789550292820064664,1789550292824771992,1523.594414649,1704.979997994,0.2192087114746775,0.21841734428523824
1789550292824905585,1789550292839071379,1523.594414649,1704.979997994,0.2192087114746775,0.21762597709579895
1789550292837365998,1789550292840479004,1523.729404977,1705.114988322,0.2192087114746775,0.21762597709579895
1789550292840330394,1789550292845568280,1523.729404977,1705.114988322,0.2192087114746775,0.21762597709579895
1789550292855637107,1789550292859704818,1523.729404977,1705.114988322,0.21841734428523824,0.21841734428523824
1789550292863158297,1789550292866037464,1523.867463267,1705.256114574,0.21841734428523824,0.21841734428523824
1789550292868004032,1789550292877280337,1523.867463267,1705.256114574,0.21841734428523824,0.2192087114746775
1789550292876717579,1789550292880126249,1524.008589519,1705.397240826,0.21841734428523824,0.2192087114746775
1789550292881021888,1789550292884984946,1524.008589519,1705.397240826,0.21841734428523824,0.2192087114746775
1789550292884532618,1789550292898991297,1524.008589519,1705.397240826,0.21841734428523824,0.21841734428523824
1789550292899671335,1789550292904033691,1524.1466478090001,1705.536833097,0.21841734428523824,0.21841734428523824
1789550292906435516,1789550292919904088,1524.1466478090001,1705.536833097,0.2168346099063597,0.21841734428523824
1789550292920383616,1789550292924477045,1524.281638137,1705.676425368,0.2168346099063597,0.21841734428523824
1789550292925085093,1789550292927861626,1524.281638137,1705.676425368,0.2168346099063597,0.21841734428523824
1789550292928583214,1789550292943170969,1524.281638137,1705.676425368,0.21762597709579895,0.22000007866411675
1789550292943094775,1789550292946817607,1524.42429837,1705.814483658,0.21762597709579895,0.22000007866411675
1789550292948333624,1789550292961746260,1524.42429837,1705.814483658,0.21841734428523824,0.21841734428523824
1789550292964802163,1789550292968505385,1524.56235666,1705.952541948,0.21841734428523824,0.21841734428523824
1789550292969529525,1789550292981680905,1524.56235666,1705.952541948,0.2168346099063597,0.2192087114746775
1789550292982267159,1789550292986104197,1524.6988809690001,1706.0936682,0.2168346099063597,0.2192087114746775
1789550292987088361,1789550292992185562,1524.6988809690001,1706.0936682,0.2168346099063597,0.2192087114746775
1789550292992714657,1789550293001617086,1524.6988809690001,1706.0936682,0.21762597709579895,0.2215828130429953
1789550293004330202,1789550293006640113,1524.841541202,1706.23172649,0.21762597709579895,0.2215828130429953
1789550293008013057,1789550293011626162,1524.841541202,1706.23172649,0.21762597709579895,0.2215828130429953
1789550293013023085,1789550293022769752,1524.841541202,1706.23172649,0.21762597709579895,0.22000007866411675
1789550293022827966,1789550293025999131,1524.981133473,1706.372852742,0.21762597709579895,0.22000007866411675
1789550293026612326,1789550293030307532,1524.981133473,1706.372852742,0.21762597709579895,0.22000007866411675
1789550293035661902,1789550293043375528,1524.981133473,1706.372852742,0.2168346099063597,0.22079144585355603
1789550293044197899,1789550293046432542,1525.123793706,1706.5139789940001,0.2168346099063597,0.22079144585355603
1789550293048361856,1789550293050421597,1525.123793706,1706.5139789940001,0.2168346099063597,0.22079144585355603
1789550293053268805,1789550293064517270,1525.123793706,1706.5139789940001,0.21841734428523824,0.2192087114746775
1789550293065488601,1789550293071117694,1525.264919958,1706.650503303,0.21841734428523824,0.2192087114746775
1789550293071344423,1789550293073519444,1525.264919958,1706.650503303,0.21841734428523824,0.2192087114746775
1789550293074280101,1789550293091251997,1525.264919958,1706.650503303,0.21762597709579895,0.21762597709579895
1789550293086108191,1789550293091904224,1525.404512229,1706.787027612,0.21762597709579895,0.21762597709579895
1789550293088521773,1789550293092023226,1525.404512229,1706.787027612,0.21762597709579895,0.21762597709579895
1789550293094446196,1789550293106984264,1525.404512229,1706.787027612,0.21841734428523824,0.2192087114746775
1789550293109372609,1789550293112670108,1525.5487064430001,1706.929687845,0.21841734428523824,0.2192087114746775
1789550293113281433,1789550293116633963,1525.5487064430001,1706.929687845,0.21841734428523824,0.2192087114746775
1789550293118028367,1789550293127683509,1525.5487064430001,1706.929687845,0.22000007866411675,0.2192087114746775
1789550293127445319,1789550293129909117,1525.686764733,1707.066212154,0.22000007866411675,0.2192087114746775
1789550293130054819,1789550293136525632,1525.686764733,1707.066212154,0.22000007866411675,0.2192087114746775
1789550293137612800,1789550293153346345,1525.686764733,1707.066212154,0.22000007866411675,0.2192087114746775
1789550293151354021,1789550293156229530,1525.826357004,1707.202736463,0.22000007866411675,0.2192087114746775
1789550293169546049,1789550293173929124,1525.826357004,1707.202736463,0.22000007866411675,0.22079144585355603
1789550293173174892,1789550293181089806,1525.962881313,1707.339260772,0.22000007866411675,0.22079144585355603
1789550293178639933,1789550293196999068,1525.962881313,1707.339260772,0.22000007866411675,0.2192087114746775
1789550293196386040,1789550293201128048,1526.104007565,1707.4742511,0.22000007866411675,0.2192087114746775
1789550293210662355,1789550293217151184,1526.104007565,1707.4742511,0.22000007866411675,0.21762597709579895
1789550293216676470,1789550293221159495,1526.242065855,1707.613843371,0.22000007866411675,0.21762597709579895
1789550293221230448,1789550293231519449,1526.242065855,1707.613843371,0.22079144585355603,0.2192087114746775
1789550293232905688,1789550293239064876,1526.383192107,1707.753435642,0.22079144585355603,0.2192087114746775
1789550293240800364,1789550293255384712,1526.383192107,1707.753435642,0.2215828130429953,0.21841734428523824
1789550293254646719,1789550293259009186,1526.518182435,1707.886891989,0.2215828130429953,0.21841734428523824
1789550293261317949,1789550293274278868,1526.518182435,1707.886891989,0.22079144585355603,0.21762597709579895
1789550293274315103,1789550293278541922,1526.657774706,1708.023416298,0.22079144585355603,0.21762597709579895
1789550293278602562,1789550293283105658,1526.657774706,1708.023416298,0.22079144585355603,0.21762597709579895
1789550293283377326,1789550293295203805,1526.657774706,1708.023416298,0.2215828130429953,0.21841734428523824
1789550293295264204,1789550293299088484,1526.797366977,1708.16454255,0.2215828130429953,0.21841734428523824
1789550293301418689,1789550293303418715,1526.797366977,1708.16454255,0.2215828130429953,0.21841734428523824
1789550293304147783,1789550293315389601,1526.797366977,1708.16454255,0.22079144585355603,0.21762597709579895
1789550293316170236,1789550293319625215,1526.933891286,1708.299532878,0.22079144585355603,0.21762597709579895
1789550293320417848,1789550293324695234,1526.933891286,1708.299532878,0.22079144585355603,0.21762597709579895
1789550293325532825,1789550293337342788,1526.933891286,1708.299532878,0.2192087114746775,0.2168346099063597
1789550293338097112,1789550293341825757,1527.067347633,1708.436057187,0.2192087114746775,0.2168346099063597
1789550293345589416,1789550293356726433,1527.067347633,1708.436057187,0.22000007866411675,0.21841734428523824
1789550293357323667,1789550293359858714,1527.205405923,1708.575649458,0.22000007866411675,0.21841734428523824
1789550293361390322,1789550293364131286,1527.205405923,1708.575649458,0.22000007866411675,0.21841734428523824
1789550293364134397,1789550293367307432,1527.205405923,1708.575649458,0.22000007866411675,0.21841734428523824
1789550293367853173,1789550293377658887,1527.205405923,1708.575649458,0.22000007866411675,0.21762597709579895
1789550293377978715,1789550293380436791,1527.343464213,1708.713707748,0.22000007866411675,0.21762597709579895
