t_ns,t_bag_ns,wx,wy,wz,ax,ay,az,qx,qy,qz,qw
1784885731637398709,1784885731640759887,0.04469640180468559,0.01383460033684969,-0.1670794039964676,-0.29448679089546204,0.011372458189725876,9.033323287963867,0.001151170115917921,-0.011337460950016975,0.9119769334793091,0.41007259488105774
1784885731687571020,1784885731688702275,-0.02128399908542633,0.0,-0.1862349957227707,-0.02454056777060032,-0.6434416770935059,11.668740272521973,0.0008210515952669084,-0.01178895216435194,0.91051185131073,0.4133034944534302
1784885731737481269,1784885731745294247,0.0,-0.05214580148458481,-0.18410660326480865,-0.9959878921508789,-0.8523358106613159,10.663774490356445,-0.0008055329672060907,-0.01103680208325386,0.9082272052764893,0.4183208644390106
1784885731787615857,1784885731790937328,0.0,0.06278780102729797,-0.17240040004253387,0.43754035234451294,-0.34177228808403015,9.899425506591797,0.003190836403518915,-0.01244102418422699,0.906579852104187,0.4218287467956543
1784885731837593489,1784885731848113835,-0.020219799131155014,0.03299019858241081,-0.18942759931087494,0.6637924313545227,-0.7595604658126831,11.058218955993652,0.003230523318052292,-0.01202389970421791,0.9041380882263184,0.42704883217811584
1784885731887691336,1784885731890084015,-0.017027199268341064,-0.005320999771356583,-0.1862349957227707,0.2867056429386139,0.9750386476516724,10.499771118164062,0.002917863894253969,-0.010795236565172672,0.9023807048797607,0.4307847023010254
1784885731937680387,1784885731940004942,0.029797600582242012,-0.005320999771356583,-0.20326219499111176,0.5273228883743286,-0.32501286268234253,7.759008884429932,0.0028793602250516415,-0.012630191631615162,0.9005730748176575,0.43450167775154114
1784885731987742623,1784885731993113037,0.007449400145560503,-0.04895320162177086,-0.21071159839630127,0.6913257241249084,0.07422025501728058,8.722675323486328,0.003986596129834652,-0.009909071959555149,0.8978092670440674,0.44024530053138733
1784885732037856210,1784885732041208283,0.01809139922261238,0.0,-0.20219799876213074,-0.8702923059463501,0.03531447425484657,10.615291595458984,0.003380784299224615,-0.009493695572018623,0.8960455060005188,0.4438379406929016
1784885732087869574,1784885732098262101,0.05427420139312744,0.0063852001912891865,-0.20326219499111176,-0.14185644686222076,0.1107318252325058,8.292916297912598,0.0029304344207048416,-0.008607438765466213,0.8933585286140442,0.44924312829971313
1784885732137887331,1784885732140266909,-0.02128399908542633,-0.009577799588441849,-0.14366699755191803,0.2519897222518921,-1.0923545360565186,11.337142944335938,0.00409604050219059,-0.00929571408778429,0.8917705416679382,0.45236414670944214
1784885732187990115,1784885732200403911,-0.007449400145560503,-0.04043959826231003,-0.06385199725627899,-0.6655880808830261,-0.93254154920578,10.622474670410156,0.003148092655465007,-0.007430345751345158,0.8902992010116577,0.45529526472091675
1784885732237975285,1784885732241261684,0.020219799131155014,0.059595201164484024,-0.01809139922261238,0.0999579206109047,0.6159083843231201,9.346364974975586,0.005373171530663967,-0.008203516714274883,0.8900138139724731,0.4558184742927551
1784885732288085798,1784885732289718358,0.02766920067369938,-0.05108160153031349,-0.022348200902342796,0.6685808300971985,-0.09397241473197937,8.902240753173828,0.00306689809076488,-0.008213206194341183,0.8898561596870422,0.4561474025249481
1784885732338086557,1784885732345694671,0.022348200902342796,-0.06917300075292587,-0.007449400145560503,0.43514615297317505,-0.44352585077285767,7.598597526550293,0.0020089366007596254,-0.00719855260103941,0.88966304063797,0.4565470516681671
1784885732388235497,1784885732391902097,-0.03618279844522476,0.03086180053651333,0.0,-0.652419924736023,-0.21966800093650818,12.669516563415527,0.0019937355536967516,-0.0059031276032328606,0.8895986080169678,0.45669132471084595
1784885732438181833,1784885732448815612,-0.031925998628139496,0.053210001438856125,0.0,-1.2132617235183716,0.27473464608192444,12.157755851745605,0.0021918134298175573,-0.005097505636513233,0.889518678188324,0.4568555951118469
1784885732488305618,1784885732491167941,0.022348200902342796,0.020219799131155014,0.0063852001912891865,1.3066354990005493,-0.1256955862045288,10.178948402404785,0.0024551304522901773,-0.0064337411895394325,0.8895091414451599,0.45685601234436035
1784885732538272326,1784885732540766385,-0.020219799131155014,-0.06385199725627899,0.0,-0.5793967843055725,-0.44173020124435425,8.11754035949707,-0.0002696666051633656,-0.0046122120693326,0.889577329158783,0.45675182342529297
1784885732588368585,1784885732594975657,-0.015962999314069748,-0.04469640180468559,0.0063852001912891865,-0.8738836050033569,-0.7338228225708008,8.904035568237305,0.0006053977413102984,-0.00458124466240406,0.8897316455841064,0.4564511775970459
1784885732638371013,1784885732640608453,-0.007449400145560503,0.06917300075292587,0.026605000719428062,0.0652419924736023,0.6613982319831848,11.091737747192383,0.0035423170775175095,-0.004839583300054073,0.8899204730987549,0.4560670852661133
1784885732688471442,1784885732697897072,0.0,0.06065940111875534,0.017027199268341064,0.3190273642539978,0.8493430614471436,11.01751708984375,0.003850577399134636,-0.006129805464297533,0.8901515007019043,0.45559781789779663
1784885732738542992,1784885732740862679,0.019155599176883698,-0.050017401576042175,0.007449400145560503,0.8038532137870789,-0.5776011347770691,8.699930191040039,0.0026381437201052904,-0.007602029014378786,0.8902808427810669,0.4553312659263611
1784885732788509663,1784885732801035957,0.025540800765156746,-0.050017401576042175,-0.008513599634170532,0.053270988166332245,-0.20709843933582306,8.609549522399902,0.0010736675467342138,-0.0070250811986625195,0.8903416395187378,0.4552280008792877
1784885732838562324,1784885732842176336,-0.038311198353767395,0.03299019858241081,0.004256799817085266,-0.5590460896492004,-0.09576806426048279,10.999561309814453,0.0020494633354246616,-0.004862051457166672,0.8903462886810303,0.455243855714798
1784885732888659843,1784885732890486554,0.03937539830803871,0.03299019858241081,-0.007449400145560503,0.6649895310401917,0.4016273319721222,9.543288230895996,0.00251522078178823,-0.006281288340687752,0.8902483582496643,0.45541563630104065
1784885732938666757,1784885732946222171,0.038311198353767395,0.0,-0.020219799131155014,1.0660183429718018,0.0694318488240242,8.924386978149414,0.002883909735828638,-0.005943851545453072,0.8900795578956604,0.4557478427886963
1784885732988792674,1784885732992212535,-0.011706200428307056,-0.06810879707336426,-0.025540800765156746,-0.8577227592468262,-0.7368155717849731,9.098565101623535,0.0015736626228317618,-0.00493236118927598,0.8899009823799133,0.4561150074005127
1784885733038752510,1784885733049492847,-0.01809139922261238,-0.05427420139312744,-0.01809139922261238,-0.8870517015457153,-0.8200140595436096,9.67077922821045,0.0020672576501965523,-0.0051629384979605675,0.8895902633666992,0.4567163288593292
1784885733088830047,1784885733091299830,0.010641999542713165,0.07236559689044952,-0.010641999542713165,0.37229835987091064,0.6530184745788574,10.639233589172363,0.00475293630734086,-0.005764332599937916,0.88944011926651,0.4569813013076782
1784885733138842487,1784885733141354179,0.03724699839949608,-0.038311198353767395,0.0,0.7134720683097839,-0.2148796021938324,8.919598579406738,0.0027121759485453367,-0.006636482197791338,0.8893833160400391,0.4570966362953186
1784885733188901118,1784885733195774546,0.02447660081088543,-0.05427420139312744,-0.010641999542713165,0.2968810200691223,-0.23702596127986908,7.9858598709106445,0.001742567284964025,-0.00577313918620348,0.8893479108810425,0.45718201994895935
1784885733238949720,1784885733240523212,-0.020219799131155014,0.029797600582242012,-0.010641999542713165,-0.8589198589324951,-0.2825157940387726,12.22000503540039,0.0020602752920240164,-0.004065989051014185,0.8892408013343811,0.4574074149131775
1784885733289049760,1784885733298612767,-0.029797600582242012,0.020219799131155014,0.06917300075292587,-0.6805518269538879,0.11192892491817474,11.240777015686035,0.0019554176833480597,-0.004034590907394886,0.8896250128746033,0.45666030049324036
1784885733339026500,1784885733341567404,0.04256799817085266,0.03299019858241081,0.11493360251188278,0.4531026780605316,0.3603273630142212,9.824007987976074,0.0030676303431391716,-0.0055921063758432865,0.890475869178772,0.45497623085975647
1784885733389136029,1784885733401710358,0.053210001438856125,0.03724699839949608,0.1798498034477234,-0.21188685297966003,0.6548141837120056,11.152191162109375,0.0009721873793751001,-0.004513628780841827,0.8927573561668396,0.45050451159477234
1784885733439121240,1784885733443638546,-0.01809139922261238,0.05108160153031349,0.18836340308189392,0.47884032130241394,-0.9074024558067322,10.281899452209473,0.0009680843213573098,-0.004665479063987732,0.8945196270942688,0.4469935894012451
1784885733489323819,1784885733491793824,-0.017027199268341064,-0.059595201164484024,0.1936843991279602,1.028908133506775,-0.2256534993648529,9.05487060546875,0.00038343426422216,-0.0024875958915799856,0.8962519764900208,0.4435284733772278
1784885733539224544,1784885733547004162,0.004256799817085266,-0.059595201164484024,0.20432640612125397,0.36571431159973145,-0.2783259451389313,7.514800548553467,-0.0008510136976838112,-0.0031956424936652184,0.8988810777664185,0.43817031383514404
1784885733589296428,1784885733592893197,-0.038311198353767395,0.0,0.1990053951740265,-0.6967126727104187,0.46806642413139343,9.199719429016113,-0.00010718833073042333,-0.0017722233897075057,0.900667130947113,0.43449610471725464
1784885733639392760,1784885733651132150,-0.026605000719428062,-0.035118598490953445,0.13408920168876648,-0.1280897855758667,0.3262099623680115,7.715314865112305,-0.00015591956616844982,-0.002122303703799844,0.9031449556350708,0.42932042479515076
